Species;population;N.ind;N.plots
Ferdinandusa dissimiliflora;1,48E+06;3;2
Matisia arteagensis;1,48E+06;3;2
Casearia prunifolia;1,47E+06;4;4
Guapira glabriflora;1,47E+06;4;2
Adiscanthus fusciflorus;1,47E+06;3;3
Anacardium occidentale;1,47E+06;12;6
Matisia soegengii;1,46E+06;4;3
Schoenobiblus amazonicus;1,46E+06;3;2
Casearia mollis;1,46E+06;4;4
Clerodendrum tessmannii;1,46E+06;4;3
Ryania pyrifera;1,46E+06;3;3
Guarea juglandiformis;1,46E+06;6;3
Guarea crispa;1,46E+06;2;2
Machaerium tortipes;1,46E+06;1;1
Sphinctanthus maculatus;1,45E+06;3;1
Aiouea montana;1,45E+06;10;9
Esenbeckia pilocarpoides;1,45E+06;2;2
Platycarpum negrense;1,45E+06;2;2
Vitex flavens;1,45E+06;2;2
Carapa grandiflora;1,45E+06;1;1
Pleurothyrium bifidum;1,44E+06;27;8
Matisia alchorneifolia;1,43E+06;2;1
Licania incana;1,43E+06;8;5
Macrosamanea spruceana;1,43E+06;2;1
Faramea glandulosa;1,43E+06;10;8
Zanthoxylum petiolare;1,43E+06;1;1
Myrcia fenzliana;1,43E+06;1;1
Quararibea putumayensis;1,43E+06;4;3
Quiina tinifolia;1,42E+06;2;2
Cleidion amazonicum;1,42E+06;2;2
Couepia krukovii;1,42E+06;3;3
Prunus vana;1,42E+06;6;6
Yasunia sessiliflora;1,41E+06;8;6
Humiriastrum villosum;1,41E+06;4;3
Palicourea hoffmannseggiana;1,41E+06;9;1
Cereus vargasianus;1,41E+06;3;1
Urera verrucosa;1,41E+06;3;1
Vochysia calamana;1,41E+06;2;1
Cecropia metensis;1,40E+06;2;2
Xylopia discreta;1,40E+06;3;3
Inga gereauana;1,40E+06;1;1
Ruizterania clavata;1,40E+06;2;2
Pseudoxandra pacifica;1,40E+06;3;1
Trichilia singularis;1,40E+06;5;2
Allophylus strictus;1,39E+06;1;1
Diospyros brasiliensis;1,39E+06;1;1
Miconia stipitata;1,39E+06;2;1
Nectandra gardneri;1,39E+06;10;2
Erythroxylum ruryi;1,39E+06;4;1
Cordia collococca;1,38E+06;24;8
Quiina grandifolia;1,38E+06;7;4
Casearia spruceana;1,38E+06;2;2
Mosannona hypoglauca;1,38E+06;5;3
Vochysia kosnipatae;1,38E+06;12;2
Ternstroemia punctata;1,38E+06;6;2
Inga cecropietorum;1,38E+06;2;1
Trigynaea lagaropoda;1,38E+06;4;3
Moronobea pulchra;1,38E+06;5;3
Euceraea nitida;1,37E+06;3;1
Tepuianthus colombianus;1,37E+06;3;1
Ficus castellviana;1,37E+06;6;3
Carpotroche longifolia;1,37E+06;9;7
Crudia humboldtiana;1,36E+06;2;1
Inga aria;1,36E+06;5;4
Pourouma floccosa;1,35E+06;12;5
Erythroxylum tucuruiense;1,35E+06;4;3
Agouticarpa williamsii;1,35E+06;3;2
Spiranthera parviflora;1,35E+06;5;2
Annona emarginata;1,35E+06;3;2
Macrolobium punctatum;1,35E+06;3;2
Pseudoxandra atrata;1,35E+06;3;3
Plumeria cuneata;1,35E+06;7;7
Cordiera triflora;1,35E+06;2;2
Parkia reticulata;1,34E+06;11;9
Pterogyne nitens;1,34E+06;2;1
Bactris maraja;1,34E+06;4;1
Palicourea racemosa;1,33E+06;2;1
Wallacea insignis;1,33E+06;3;2
Carpotroche brasiliensis;1,33E+06;3;3
Vitex pseudolea;1,33E+06;7;5
Miconia insularis;1,33E+06;3;3
Hirtella couepiiflora;1,32E+06;2;1
Myrcia amapensis;1,31E+06;9;4
Vochysia lanceolata;1,31E+06;3;2
Siparuna harlingii;1,31E+06;2;2
Pourouma formicarum;1,31E+06;2;2
Tachigali davidsei;1,30E+06;4;3
Diospyros micrantha;1,30E+06;2;1
Duguetia yeshidan;1,30E+06;5;2
Pradosia subverticillata;1,30E+06;4;2
Annona helosioides;1,30E+06;6;6
Inga grandis;1,29E+06;1;1
Mosannona raimondii;1,29E+06;1;1
Hylenaea comosa;1,29E+06;4;3
Duguetia paraensis;1,29E+06;3;2
Tachigali pilosa;1,29E+06;19;1
Croton cajucara;1,28E+06;4;3
Guapira myrtiflora;1,28E+06;2;1
Pachira amazonica;1,28E+06;10;1
Plathymenia reticulata;1,28E+06;10;3
Pausandra hirsuta;1,28E+06;2;2
Ficus maroma;1,28E+06;2;1
Guatteria rigida;1,27E+06;2;1
Otoba novogranatensis;1,27E+06;13;3
Mouriri torquata;1,27E+06;7;5
Cecropia hololeuca;1,27E+06;2;1
Simira erythroxylon;1,26E+06;2;1
Eschweilera pittieri;1,26E+06;2;1
Hymenaea stigonocarpa;1,26E+06;5;2
Terminalia nitidissima;1,26E+06;2;2
Lorostemon coelhoi;1,26E+06;9;9
Tovomita albiflora;1,26E+06;3;2
Fusispermum rubrolignosum;1,25E+06;5;1
Paloue riparia;1,25E+06;6;2
Kutchubaea neblinensis;1,24E+06;2;2
Vismia cauliflora;1,24E+06;2;2
Licaria canella;1,24E+06;3;1
Rhodostemonodaphne parvifolia;1,23E+06;3;2
Henriettea caudata;1,22E+06;4;4
Toulicia patentinervis;1,22E+06;2;2
Remijia roraimae;1,22E+06;5;2
Allophylus angustatus;1,22E+06;9;9
Campomanesia aurea;1,22E+06;6;4
Calophyllum pachyphyllum;1,22E+06;3;2
Coussarea dulcifolia;1,22E+06;1;1
Platymiscium pubescens;1,21E+06;3;3
Peltogyne confertiflora;1,21E+06;6;2
Galipea ciliata;1,21E+06;6;1
Maytenus evonymoides;1,20E+06;4;4
Zanthoxylum panamense;1,20E+06;2;2
Ormosia melanocarpa;1,20E+06;13;7
Sterigmapetalum exappendiculatum;1,20E+06;3;3
Manicaria martiana;1,20E+06;16;1
Dichapetalum rugosum;1,20E+06;2;2
Pouteria pentamera;1,19E+06;15;9
Chloroleucon mangense;1,19E+06;2;2
Mouriri ambiconvexa;1,19E+06;2;1
Clavija lancifolia;1,19E+06;3;3
Bonyunia minor;1,19E+06;2;1
Aiouea impressa;1,18E+06;5;5
Talisia parviflora;1,18E+06;3;2
Qualea pulcherrima;1,18E+06;2;2
Neea theifera;1,18E+06;2;2
Casearia rusbyana;1,18E+06;8;7
Guatteria duodecima;1,18E+06;2;1
Couepia morii;1,18E+06;3;1
Pouteria scrobiculata;1,18E+06;4;3
Dimorphandra gigantea;1,17E+06;2;1
Miconia macrosperma;1,17E+06;2;1
Eugenia stipitata;1,17E+06;5;3
Tovomita rubella;1,17E+06;7;4
Psychotria pichisensis;1,17E+06;3;3
Ocotea boissieriana;1,17E+06;2;2
Tabernaemontana coriacea;1,17E+06;1;1
Myrceugenia correifolia;1,17E+06;7;6
Pouteria psammophila;1,16E+06;7;5
Bactris guineensis;1,16E+06;42;1
Platycarpum decipiens;1,16E+06;2;2
Senna bacillaris;1,16E+06;3;3
Vochysia venezuelana;1,15E+06;3;1
Chrysophyllum durifructum;1,15E+06;9;4
Talisia eximia;1,15E+06;4;3
Casearia megacarpa;1,15E+06;5;3
Calycorectes psidiiflorus;1,15E+06;7;1
Conceveiba latifolia;1,15E+06;4;3
Symplocos guianensis;1,15E+06;1;1
Citronella paniculata;1,14E+06;3;1
Marila cespedesiana;1,14E+06;3;1
Guettarda viburnoides;1,14E+06;6;5
Garcinia albuquerquei;1,14E+06;1;1
Schoenobiblus daphnoides;1,14E+06;1;1
Miconia amazonica;1,14E+06;3;3
Terminalia crispialata;1,13E+06;2;1
Annona neoelliptica;1,13E+06;8;6
Ficus ursina;1,13E+06;4;4
Chloroleucon acacioides;1,13E+06;2;2
Exostyles amazonica;1,12E+06;5;4
Chomelia malaneoides;1,12E+06;2;2
Hirtella mutisii;1,11E+06;2;1
Astrocaryum rodriguesii;1,10E+06;6;4
Miconia brevipes;1,10E+06;2;1
Vochysia boliviana;1,10E+06;4;3
Chrysophyllum ovale;1,10E+06;5;3
Annona glabra;1,10E+06;1;1
Erisma blancoa;1,10E+06;1;1
Bellucia umbellata;1,10E+06;3;2
Byrsonima basiloba;1,10E+06;4;1
Tachigali versicolor;1,09E+06;5;1
Marlierea subulata;1,09E+06;3;2
Esenbeckia cowanii;1,08E+06;3;3
Beilschmiedia sulcata;1,08E+06;1;1
Pouteria ericoides;1,08E+06;13;10
Vismia lauriformis;1,08E+06;5;2
Piper pilirameum;1,08E+06;2;1
Calyptranthes longifolia;1,07E+06;7;4
Luehea divaricata;1,07E+06;8;4
Cestrum microcalyx;1,07E+06;3;2
Talisia pachycarpa;1,07E+06;2;2
Dahlstedtia muehlbergiana;1,07E+06;1;1
Manilkara subsericea;1,07E+06;1;1
Mouriri gleasoniana;1,07E+06;1;1
Vataireopsis araroba;1,07E+06;1;1
Molongum lucidum;1,07E+06;3;1
Pouteria sessiliflora;1,07E+06;1;1
Daphnopsis equatorialis;1,06E+06;7;4
Coussarea violacea;1,06E+06;2;2
Simaba cavalcantei;1,06E+06;4;2
Cybianthus cuatrecasasii;1,06E+06;2;2
Clusia obovata;1,06E+06;1;1
Ocotea minutiflora;1,06E+06;4;1
Wettinia longipetala;1,05E+06;3;3
Inga graciliflora;1,05E+06;7;6
Coussapoa longepedunculata;1,05E+06;4;3
Styrax macrophyllus;1,05E+06;2;2
Sarcaulus oblatus;1,05E+06;3;3
Schoenobiblus ellipticus;1,05E+06;3;3
Pradosia huberi;1,04E+06;8;5
Acanthosyris annonagustata;1,04E+06;11;4
Ruprechtia tenuiflora;1,04E+06;2;1
Picramnia magnifolia;1,04E+06;3;2
Elizabetha paraensis;1,03E+06;6;1
Naucleopsis jamariensis;1,03E+06;3;2
Fusispermum laxiflorum;1,03E+06;2;1
Sacoglottis trichogyna;1,03E+06;3;1
Pouteria stipitata;1,03E+06;4;2
Coussapoa sprucei;1,03E+06;1;1
Clusia haughtii;1,03E+06;1;1
Helicostylis tovarensis;1,03E+06;1;1
Hirtella caduca;1,03E+06;1;1
Xylopia trichostemon;1,03E+06;3;1
Styrax pallidus;1,03E+06;5;4
Neea davidsei;1,03E+06;3;3
Sterculia amazonica;1,03E+06;4;2
Oxandra macrophylla;1,03E+06;1;1
Piptocarpha poeppigiana;1,03E+06;3;2
Inga lopadadenia;1,02E+06;3;2
Quiina blackii;1,02E+06;1;1
Aniba coto;1,02E+06;6;4
Inga ilta;1,02E+06;9;6
Licania cyathodes;1,02E+06;7;6
Tabernaemontana grandiflora;1,02E+06;3;3
Vochysia rufa;1,02E+06;7;3
Aiouea napoensis;1,02E+06;7;4
Miconia aurea;1,01E+06;7;5
Rhodostemonodaphne sordida;1,01E+06;4;4
Picramnia guianensis;1,01E+06;2;2
Trichilia gustavoi;1,00E+06;2;1
Protium macrocarpum;1,00E+06;3;1
Mosannona papillosa;1,00E+06;1;1
Piper hispidum;1,00E+06;2;2
Tovomita obscura;1,00E+06;5;2
Eumachia deinocalyx;1,00E+06;2;2
Marlierea ensiformis;9,98E+05;3;1
Chrysophyllum oliviforme;9,97E+05;2;2
Miconia aulocalyx;9,95E+05;9;5
Mouriri floribunda;9,94E+05;2;2
Alseis eggersii;9,91E+05;2;2
Clusia nigrolineata;9,89E+05;2;2
Porcelia mediocris;9,88E+05;6;6
Licaria vernicosa;9,87E+05;5;3
Randia ferox;9,86E+05;2;1
Conceveiba maynasensis;9,85E+05;2;2
Pouteria brachyandra;9,84E+05;13;7
Cosmibuena grandiflora;9,82E+05;6;5
Cordia trachyphylla;9,81E+05;8;7
Ladenbergia acutifolia;9,80E+05;2;1
Pachira imperialis;9,80E+05;1;1
Kielmeyera paniculata;9,76E+05;13;1
Rudgea graciliflora;9,76E+05;4;4
Rudgea bracteata;9,75E+05;15;5
Vochysia spathiphylla;9,72E+05;1;1
Abarema turbinata;9,71E+05;4;1
Heisteria amphoricarpa;9,67E+05;1;1
Coussapoa tessmannii;9,66E+05;2;2
Palicourea crocea;9,66E+05;2;2
Eugenia amblyosepala;9,66E+05;3;3
Vismia lateriflora;9,63E+05;3;3
Inga virgultosa;9,63E+05;7;5
Albizia glabripetala;9,62E+05;5;2
Pachira nukakica;9,61E+05;2;1
Lacunaria grandifolia;9,60E+05;3;2
Pleurothyrium cinereum;9,60E+05;6;5
Dimorphandra cuprea;9,51E+05;2;2
Chomelia obtusa;9,51E+05;2;2
Sextonia pubescens;9,50E+05;2;2
Cinnamodendron tenuifolium;9,49E+05;1;1
Duguetia macrophylla;9,46E+05;5;3
Simira wurdackii;9,46E+05;8;4
Chomelia spinosa;9,45E+05;4;4
Micropholis grandiflora;9,44E+05;1;1
Coussapoa jatun-sachensis;9,43E+05;3;3
Naucleopsis humilis;9,41E+05;5;4
Inga tarapotensis;9,40E+05;3;3
Swartzia parvifolia;9,39E+05;3;3
Neoptychocarpus killipii;9,37E+05;3;3
Salacia grandifolia;9,33E+05;2;2
Alibertia sorbilis;9,32E+05;1;1
Nectandra nitidula;9,30E+05;1;1
Zinowiewia australis;9,30E+05;2;2
Coussapoa parvifolia;9,27E+05;2;2
Caraipa jaramilloi;9,26E+05;3;1
Tovomita tenuiflora;9,25E+05;3;3
Pouteria pachycalyx;9,24E+05;5;1
Guatteria trichostemon;9,23E+05;1;1
Cybianthus venezuelanus;9,21E+05;1;1
Neea hirsuta;9,19E+05;2;2
Senefelderopsis chiribiquetensis;9,16E+05;2;1
Marlierea bipennis;9,15E+05;5;2
Vismia confertiflora;9,14E+05;2;2
Matayba stenodictya;9,13E+05;7;4
Protium tonyanum;9,12E+05;3;1
Ocotea marginata;9,10E+05;1;1
Ouratea ferruginea;9,10E+05;2;2
Erythroxylum ulei;9,08E+05;1;1
Miconia urceolata;9,06E+05;1;1
Alseis pickelii;9,04E+05;1;1
Bonnetia paniculata;9,02E+05;3;1
Byrsonima frondosa;9,02E+05;2;2
Hirtella burchellii;9,01E+05;3;3
Burdachia sphaerocarpa;9,01E+05;1;1
Pouteria amazonica;9,00E+05;3;3
Dendropanax macrophyllus;8,97E+05;3;3
Licania paraensis;8,95E+05;5;4
Rhodostemonodaphne licanioides;8,95E+05;3;3
Guapira graciliflora;8,92E+05;10;2
Tovomita amazonica;8,89E+05;5;4
Ocotea whitei;8,89E+05;2;2
Marlierea imperfecta;8,88E+05;3;2
Pouteria lucuma;8,87E+05;5;2
Podocarpus sellowii;8,78E+05;1;1
Clusiella axillaris;8,76E+05;1;1
Coussarea obliqua;8,75E+05;8;4
Tachigali peruviana;8,73E+05;4;1
Annona glomerulifera;8,73E+05;7;6
Aldina macrophylla;8,72E+05;1;1
Lonchocarpus hedyosmus;8,69E+05;2;1
Nycticalanthus speciosus;8,67E+05;2;2
Vochysia leguiana;8,64E+05;13;3
Annona haematantha;8,63E+05;2;2
Maytenus octogona;8,61E+05;1;1
Coussarea brevicaulis;8,59E+05;6;4
Alibertia pilosa;8,59E+05;2;2
Gloeospermum sclerophyllum;8,56E+05;1;1
Ficus christianii;8,56E+05;1;1
Martiodendron excelsum;8,55E+05;5;3
Guatteria ouregou;8,53E+05;5;3
Remijia asperula;8,52E+05;2;1
Symplocos arechea;8,51E+05;3;2
Ficus duckeana;8,49E+05;3;3
Aspidosperma pyrifolium;8,48E+05;3;2
Pagamea thyrsiflora;8,45E+05;2;1
Erythrina verna;8,42E+05;1;1
Hymenopus occultans;8,40E+05;10;7
Inga inflata;8,40E+05;6;4
Nectandra megapotamica;8,39E+05;2;1
Ilex ovalifolia;8,36E+05;5;4
Recordoxylon stenopetalum;8,34E+05;3;3
Mallotus peltatus;8,34E+05;1;1
Maytenus longipes;8,33E+05;2;2
Cremastosperma gracilipes;8,33E+05;3;2
Ficus membranacea;8,30E+05;2;2
Guapira boliviana;8,28E+05;5;1
Vochysia lehmannii;8,26E+05;4;2
Elizabetha macrostachya;8,24E+05;2;1
Rudgea stipulacea;8,24E+05;2;1
Schoepfia clarkii;8,24E+05;2;1
Vismia minutiflora;8,24E+05;1;1
Vochysia pyramidalis;8,22E+05;5;1
Perissocarpa umbellifera;8,21E+05;1;1
Eugenia dysenterica;8,21E+05;3;1
Mouriri elliptica;8,21E+05;3;1
Ocotea scalariformis;8,21E+05;15;5
Ficus hebetifolia;8,20E+05;1;1
Senna reticulata;8,19E+05;2;1
Vantanea deniseae;8,18E+05;10;7
Endlicheria ferruginosa;8,18E+05;2;1
Dacryodes cupularis;8,16E+05;4;2
Phragmotheca amazonica;8,16E+05;2;2
Clavija weberbaueri;8,16E+05;2;2
Graffenrieda limbata;8,16E+05;3;2
Lonchocarpus pluvialis;8,13E+05;1;1
Anisocapparis speciosa;8,04E+05;4;1
Eugenia macrosperma;8,02E+05;1;1
Miconia acutifolia;8,02E+05;1;1
Licania steyermarkii;8,00E+05;1;1
Simarouba versicolor;8,00E+05;1;1
Qualea homosepala;7,98E+05;6;5
Coccoloba paraensis;7,97E+05;2;2
Synsepalum revolutum;7,94E+05;7;4
Moquilea celiae;7,93E+05;2;2
Faramea berryi;7,91E+05;1;1
Dimorphandra gardneriana;7,86E+05;3;3
Schoepfia brasiliensis;7,86E+05;2;1
Taralea cordata;7,82E+05;5;1
Licaria polyphylla;7,82E+05;1;1
Ocotea nilssonii;7,82E+05;1;1
Hymenopus krukovii;7,80E+05;3;3
Miconia pulverulenta;7,77E+05;1;1
Myrciaria glomerata;7,76E+05;2;1
Inga steinbachii;7,75E+05;2;1
Piper aequale;7,75E+05;2;1
Licania velutina;7,73E+05;5;5
Ocotea tomentosa;7,71E+05;1;1
Oreopanax capitatus;7,71E+05;1;1
Randia killipii;7,71E+05;1;1
Ocotea diospyrifolia;7,69E+05;1;1
Palicourea amapaensis;7,69E+05;1;1
Pseudoxandra duckei;7,69E+05;1;1
Couepia trapezioana;7,69E+05;2;1
Miconia prancei;7,67E+05;2;2
Dicymbe pharangophila;7,65E+05;1;1
Pachira coriacea;7,65E+05;1;1
Miconia glaucescens;7,63E+05;4;4
Palicourea prancei;7,62E+05;2;1
Solanum cyathophorum;7,61E+05;2;1
Senegalia paraensis;7,59E+05;1;1
Coccoloba marginata;7,59E+05;1;1
Lophanthera longifolia;7,57E+05;1;1
Myrcia magnifolia;7,57E+05;1;1
Pera eiteniorum;7,57E+05;1;1
Alibertia stipularis;7,57E+05;3;2
Cremastosperma napoense;7,55E+05;2;2
Styrax argenteus;7,54E+05;3;2
Palicourea nigricans;7,53E+05;2;2
Diospyros martinii;7,49E+05;4;4
Miconia crassinervia;7,48E+05;38;8
Licania cordata;7,48E+05;1;1
Raputiarana subsigmoidea;7,46E+05;4;1
Cybianthus prieurii;7,43E+05;2;1
Ayenia praeclara;7,41E+05;9;1
Pourouma saulensis;7,40E+05;7;4
Croton blanchetianus;7,38E+05;2;1
Vantanea maculicarpa;7,36E+05;4;3
Coussarea tenuiflora;7,34E+05;5;3
Erythroxylum suberosum;7,33E+05;1;1
Diospyros rotok;7,33E+05;2;1
Pentagonia wurdackii;7,33E+05;14;3
Strychnos cogens;7,31E+05;1;1
Mouriri subumbellata;7,30E+05;2;2
Ocotea obliqua;7,27E+05;9;8
Ouratea acuminata;7,25E+05;1;1
Neocalyptrocalyx leprieurii;7,22E+05;8;5
Brunfelsia grandiflora;7,22E+05;1;1
Mollinedia lanceolata;7,22E+05;1;1
Aptandra caudata;7,17E+05;1;1
Clusia octandra;7,17E+05;1;1
Lindackeria pauciflora;7,17E+05;2;2
Ixora yavitensis;7,13E+05;2;2
Caryodendron amazonicum;7,12E+05;7;2
Angostura trifoliata;7,11E+05;2;2
Ouratea williamsii;7,09E+05;3;2
Coussarea duckei;7,09E+05;4;1
Cybianthus gigantophyllus;7,05E+05;2;1
Catostemma cavalcantei;7,04E+05;1;1
Clusia grammadenioides;7,04E+05;1;1
Mouriri chamissoana;7,04E+05;1;1
Qualea psidiifolia;7,04E+05;1;1
Talisia nervosa;7,03E+05;2;2
Stylogyne micrantha;7,02E+05;1;1
Varronia buddleoides;7,02E+05;1;1
Klarobelia anomala;6,99E+05;4;2
Miconia abbreviata;6,97E+05;5;5
Parinari pachyphylla;6,97E+05;1;1
Pachira trinitensis;6,96E+05;3;3
Browningia altissima;6,96E+05;1;1
Cordia saccellia;6,96E+05;1;1
Praecereus euchlorus;6,96E+05;1;1
Coccoloba caracasana;6,92E+05;1;1
Faramea juruana;6,90E+05;2;2
Guatteria conspicua;6,90E+05;8;3
Campomanesia grandiflora;6,85E+05;3;1
Rhodostemonodaphne juruensis;6,83E+05;18;2
Matisia longiflora;6,81E+05;119;2
Cybianthus laurifolius;6,81E+05;1;1
Eschweilera sessilis;6,81E+05;1;1
Heterostemon impar;6,81E+05;1;1
Schistostemon sylvaticum;6,81E+05;11;4
Rhodostemonodaphne napoensis;6,80E+05;1;1
Mayna grandifolia;6,79E+05;1;1
Vismia tomentosa;6,79E+05;1;1
Rudgea klugii;6,76E+05;1;1
Ficus schippii;6,75E+05;4;4
Ficus aripuanensis;6,74E+05;2;2
Froesiodendron amazonicum;6,74E+05;2;1
Cremastosperma monospermum;6,73E+05;2;1
Myrcia coumete;6,69E+05;1;1
Dilodendron elegans;6,69E+05;3;3
Solanum asperum;6,67E+05;1;1
Miconia tschudyoides;6,66E+05;11;11
Maytenus obtusifolia;6,65E+05;4;2
Vasivaea podocarpa;6,62E+05;2;1
Diplokeleba floribunda;6,61E+05;1;1
Luma apiculata;6,60E+05;1;1
Aralia warmingiana;6,58E+05;1;1
Inga fendleriana;6,58E+05;1;1
Lacistema hasslerianum;6,58E+05;4;1
Matayba laevigata;6,57E+05;7;7
Richeria dressleri;6,57E+05;4;2
Couepia reflexa;6,50E+05;2;1
Guatteria spectabilis;6,49E+05;1;1
Inga lentiscifolia;6,49E+05;12;4
Chamaecrista paniculata;6,47E+05;1;1
Rhodostemonodaphne synandra;6,46E+05;3;2
Coussarea capitata;6,46E+05;1;1
Rauvolfia polyphylla;6,46E+05;2;2
Diospyros lissocarpoides;6,45E+05;3;3
Dicypellium caryophyllaceum;6,44E+05;3;2
Cassia swartzioides;6,44E+05;1;1
Ficus vittata;6,44E+05;1;1
Inga lineata;6,40E+05;2;1
Marlierea ferruginea;6,39E+05;3;3
Miconia albicans;6,39E+05;2;2
Cinnamomum palaciosii;6,38E+05;1;1
Naucleopsis inaequalis;6,38E+05;1;1
Randia hondensis;6,37E+05;2;2
Byrsonima coccolobifolia;6,34E+05;4;2
Eperua glabra;6,33E+05;1;1
Hylenaea praecelsa;6,32E+05;1;1
Ouratea superba;6,32E+05;1;1
Joosia dichotoma;6,32E+05;1;1
Nectandra sanguinea;6,32E+05;1;1
Ocotea sulcata;6,32E+05;1;1
Coussarea cephaeloides;6,29E+05;9;4
Dacryodes granatensis;6,27E+05;1;1
Hyperbaena leptobotryosa;6,27E+05;1;1
Miconia phaeochaeta;6,27E+05;1;1
Priogymnanthus hasslerianus;6,25E+05;2;1
Sterculia corrugata;6,24E+05;4;1
Ocotea sandwithii;6,24E+05;5;4
Piptadenia adiantoides;6,18E+05;2;2
Moquilea cariae;6,14E+05;4;2
Henriettea seemannii;6,14E+05;2;1
Ladenbergia lambertiana;6,14E+05;2;1
Ocotea hirtostyla;6,14E+05;4;3
Abarema levelii;6,13E+05;2;1
Ouratea flexuosa;6,12E+05;1;1
Diospyros ekodul;6,05E+05;4;4
Virola dixonii;6,05E+05;24;2
Ouratea leblondii;6,04E+05;2;1
Amanoa congesta;6,03E+05;9;5
Marila pluricostata;6,03E+05;25;3
Rhodostemonodaphne elephantopus;6,02E+05;4;4
Allophylus robustus;5,98E+05;4;4
Miconia quadrialata;5,98E+05;2;1
Parkia paraensis;5,98E+05;4;2
Caraipa duckeana;5,96E+05;1;1
Ocotea adenotrachelium;5,96E+05;2;2
Mollinedia repanda;5,96E+05;2;2
Andira legalis;5,94E+05;5;3
Couepia venosa;5,92E+05;1;1
Ormosia stipularis;5,91E+05;4;3
Palicourea oblonga;5,90E+05;2;1
Miconia cazaletii;5,90E+05;3;2
Myrcia neesiana;5,88E+05;1;1
Licania marleneae;5,87E+05;1;1
Psychotria anceps;5,85E+05;3;2
Xylopia surinamensis;5,80E+05;8;6
Ficus adhatodifolia;5,78E+05;3;3
Carpotroche grandiflora;5,75E+05;1;1
Chamaecrista hymenaeifolia;5,75E+05;1;1
Dimorphandra unijuga;5,75E+05;1;1
Graffenrieda rupestris;5,75E+05;1;1
Dacryodes glabra;5,74E+05;1;1
Miconia eugenioides;5,74E+05;1;1
Potalia amara;5,74E+05;1;1
Myrsine laetevirens;5,73E+05;1;1
Lacunaria oppositifolia;5,67E+05;4;3
Archytaea triflora;5,67E+05;1;1
Lacmellea microcarpa;5,67E+05;1;1
Rudgea amazonica;5,66E+05;1;1
Swartzia duckei;5,66E+05;1;1
Attalea tessmannii;5,65E+05;1;1
Humiriastrum diguense;5,64E+05;1;1
Nectandra fragrans;5,64E+05;1;1
Zanthoxylum formiciferum;5,64E+05;1;1
Piper laevigatum;5,60E+05;2;2
Inga laxiflora;5,60E+05;1;1
Allantoma pauciramosa;5,59E+05;1;1
Iryanthera dialyandra;5,59E+05;1;1
Faramea axillaris;5,56E+05;1;1
Palicourea grandifolia;5,53E+05;2;2
Ficus brevibracteata;5,48E+05;6;4
Byrsonima verbascifolia;5,48E+05;2;1
Cybistax antisyphilitica;5,48E+05;2;1
Pachira humilis;5,46E+05;1;1
Annona poeppigii;5,43E+05;1;1
Pouteria subrotata;5,43E+05;1;1
Ouratea aquatica;5,43E+05;1;1
Macrolobium urupaense;5,42E+05;3;2
Vismia glabra;5,41E+05;1;1
Annona prevostiae;5,40E+05;10;8
Calyptranthes plicata;5,38E+05;6;2
Persea pseudofasciculata;5,38E+05;8;3
Licaria aureosericea;5,37E+05;4;4
Humiriastrum dentatum;5,37E+05;2;1
Endlicheria lorastemon;5,36E+05;4;3
Simira tinctoria;5,35E+05;1;1
Inga ornata;5,33E+05;2;2
Duguetia arenicola;5,33E+05;2;2
Molongum laxum;5,32E+05;2;1
Nectandra parviflora;5,30E+05;3;3
Psychotria subtriflora;5,26E+05;1;1
Ronabea latifolia;5,26E+05;1;1
Zapoteca amazonica;5,22E+05;2;2
Erythroxylum umbu;5,22E+05;3;2
Bactris riparia;5,21E+05;2;1
Podocarpus guatemalensis;5,21E+05;8;1
Terminalia lucida;5,20E+05;2;2
Pleurothyrium glabrifolium;5,20E+05;17;3
Ocotea diffusa;5,20E+05;2;2
Dicymbe stipitata;5,18E+05;1;1
Cupania rufescens;5,18E+05;2;1
Browneopsis peruviana;5,16E+05;5;1
Aniba bracteata;5,16E+05;1;1
Elaeagia utilis;5,16E+05;1;1
Nectandra reflexa;5,16E+05;1;1
Neea virens;5,14E+05;1;1
Ecclinusa parviflora;5,14E+05;1;1
Ficus velutina;5,14E+05;1;1
Machaerium latialatum;5,14E+05;1;1
Miconia bullifera;5,13E+05;4;1
Ocotea macrophylla;5,13E+05;4;1
Couepia glabra;5,11E+05;4;3
Guatteria sellowiana;5,11E+05;4;1
Jacaranda brasiliana;5,11E+05;4;1
Machaerium opacum;5,11E+05;4;1
Vitex panshiniana;5,05E+05;2;2
Talisia japurensis;5,00E+05;1;1
Aiphanes horrida;4,98E+05;1;1
Cremastosperma longicuspe;4,98E+05;1;1
Rudgea obesiflora;4,98E+05;1;1
Rhodostemonodaphne saulensis;4,97E+05;2;1
Stylogyne atra;4,96E+05;2;1
Isertia spiciformis;4,95E+05;4;4
Ficus davidsoniae;4,93E+05;1;1
Piper fresnoense;4,93E+05;1;1
Trichostigma octandrum;4,93E+05;1;1
Herrania nitida;4,91E+05;2;2
Beilschmiedia costaricensis;4,90E+05;1;1
Hirtella aequatoriensis;4,90E+05;1;1
Miconia emendata;4,89E+05;3;2
Hirtella macrosepala;4,88E+05;2;2
Ocotea meziana;4,88E+05;2;1
Cymbopetalum brasiliense;4,87E+05;45;7
Erythrina mitis;4,87E+05;2;2
Coussarea hydrangeifolia;4,86E+05;3;3
Sohnreyia terminalioides;4,85E+05;2;2
