Species;population;N.ind;N.plots
Chrysophyllum pomiferum;113028402,31064;293;142
Combretum leprosum;112897894,207748;225;8
Inga punctata;112852671,793555;436;124
Ocotea schomburgkiana;112802023,953938;497;38
Ocotea cujumary;112723564,562164;535;141
Lecythis pisonis;112685305,974811;437;165
Vismia sandwithii;112676380,384425;124;24
Mouriri acutiflora;112622504,684698;761;88
Parkia pendula;112420548,753986;303;186
Brownea coccinea;112349737,020167;307;52
Virola duckei;112150002,608563;391;111
Inga auristellae;111884829,478232;475;125
Hebepetalum humiriifolium;111217044,053049;538;187
Sextonia rubra;111216990,332419;448;192
Dacryodes microcarpa;111122791,051377;237;19
Micrandra glabra;110821620,997409;382;5
Micropholis casiquiarensis;110629538,587442;224;87
Dacryodes peruviana;110566818,207593;318;77
Terminalia parvifolia;110371847,990554;301;172
Pouteria petiolata;110355128,198099;750;107
Swartzia ulei;110157996,588944;307;43
Terminalia macrophylla;109902831,755619;188;87
Humiria balsamifera;109691885,333771;318;76
Iriartella setigera;109596676,374955;145;20
Maclura tinctoria;109420754,370776;229;41
Vitex triflora;109038002,260685;364;164
Agonandra brasiliensis;108969712,827071;323;129
Aspidosperma carapanauba;108848105,578986;275;101
Chamaecrista adiantifolia;108409794,273471;251;31
Genipa americana;108235575,856379;265;94
Virola mollissima;107975570,162601;287;137
Matayba elaeagnoides;107881417,813306;81;3
Duguetia echinophora;107480056,798583;985;109
Matayba opaca;107087209,211984;617;44
Duguetia pycnastera;106970828,967657;328;72
Cedrela odorata;106934472,6484;240;151
Siphoneugena occidentalis;106887916,409079;222;3
Sterculia apetala;106867210,37826;266;115
Simaba guianensis;106781074,937248;307;105
Swartzia panacoco;106550596,714726;404;127
Pouteria egregia;106196221,008664;460;78
Roupala montana;106150247,02127;781;78
Eriotheca globosa;105738707,474115;394;174
Cassipourea guianensis;104923707,230385;592;89
Sloanea latifolia;104918327,507847;245;91
Platycarpum egleri;104826587,801033;183;7
Coccoloba mollis;104227804,269563;215;91
Paramachaerium ormosioides;104134956,570958;376;53
Byrsonima japurensis;104079581,053714;244;48
Vantanea parviflora;103638355,156252;696;215
Ocotea porosa;103369574,042014;75;2
Schizolobium parahyba;103235890,579216;157;62
Pouteria eugeniifolia;103144906,423113;923;206
Cecropia palmata;103085209,055932;461;80
Cordia tetrandra;103012483,586126;737;89
Pouteria ambelaniifolia;102901980,253692;293;123
Jacaratia digitata;102683883,525437;331;111
Sloanea robusta;102494709,434192;299;32
Dendropanax arboreus;102397450,872013;286;94
Ocotea cymbarum;102236703,454369;258;69
Guatteria inundata;102110061,652177;162;21
Quararibea duckei;101849400,141459;421;16
Swartzia bannia;101841829,361581;597;24
Peltogyne excelsa;101655620,397702;201;63
Pseudoxandra cuspidata;101551138,127522;187;26
Ecclinusa ramiflora;101494429,995161;616;115
Trichilia pallida;101334689,908023;313;106
Neea divaricata;101300339,543757;225;76
Bocoa prouacensis;101285436,927767;786;81
Sandwithia heterocalyx;100639156,65275;172;22
Hymenopus intrapetiolaris;100603752,689708;173;30
Vismia guianensis;100334395,512271;355;76
Emmotum floribundum;99468696,4372645;216;25
Crudia glaberrima;99392941,8961148;269;59
Inga laurina;99246421,1812479;338;94
Sloanea grandiflora;99060287,2066567;333;140
Cenostigma macrophyllum;98774468,3505557;310;3
Bixa orellana;98676874,3504165;212;59
Onychopetalum amazonicum;98598001,8200384;870;123
Sterculia apeibophylla;98596627,8229661;283;105
Inga grandiflora;98370777,2411016;140;87
Andira unifoliolata;98038629,6154761;345;119
Handroanthus impetiginosus;97899780,2609213;221;85
Hasseltia floribunda;97767521,397615;255;80
Inga cinnamomea;97731276,1440278;304;88
Diplotropis martiusii;97717343,4304898;358;75
Micropholis melinoniana;97362809,6906811;374;109
Naucleopsis krukovii;97278118,4438143;436;119
Naucleopsis glabra;97215229,8995616;201;84
Couma utilis;97213224,8756153;249;56
Ocotea javitensis;97055943,1732744;236;93
Cynometra spruceana;96956381,7501385;172;43
Pouteria decorticans;96801553,4447029;597;103
Inga gracilifolia;96644340,5743217;318;168
Cecropia obtusa;96425572,864417;539;143
Xylopia aromatica;96047185,484669;274;62
Protium ferrugineum;96037319,4059389;161;84
Trichilia poeppigii;95713531,7838655;327;81
Pouteria coriacea;95625688,9712748;980;120
Pachira aquatica;95379784,5497574;521;85
Browneopsis ucayalina;94862378,3459677;197;25
Pouteria engleri;94694475,3513253;599;150
Heisteria ovata;94590267,9416297;200;83
Ocotea nigrescens;94589770,1130472;175;73
Brosimum potabile;94197974,9418768;272;116
Xylopia polyantha;94063831,4970593;183;51
Henriquezia nitida;93979082,9267982;169;6
Eschweilera romeu-cardosoi;93933451,6029941;361;88
Duroia duckei;93596225,6342748;201;34
Inga pezizifera;93486571,4583071;418;106
Andira fraxinifolia;92753318,5313993;49;5
Tovomita calophyllophylla;92321800,5096122;176;16
Eschweilera cyathiformis;92158055,08224;287;55
Cupania cinerea;92070959,4010987;232;47
Bixa arborea;91586540,3248812;208;64
Dicymbe altsonii;91507140,9113157;450;9
Trichilia rubra;91467084,8130835;290;117
Eschweilera ovata;91374258,9440172;420;42
Bribria apiculata;91340021,663423;615;20
Virola theiodora;91255504,5690438;127;49
Rinorea lindeniana;91208103,4878817;241;69
Conceveiba terminalis;91164370,2073593;285;65
Pouteria vernicosa;91029289,4191397;337;150
Geissospermum laeve;91013830,1986634;567;73
Pouteria jariensis;90840315,9938835;784;186
Eschweilera alata;90833849,8090062;306;32
Heisteria duckei;90083424,1227404;180;76
Inga cayennensis;90030431,1705921;246;102
Heisteria barbata;89999207,3503343;196;82
Astrocaryum chonta;89988462,3819969;333;24
Hirtella gracilipes;89781095,3616568;374;25
Anaxagorea dolichocarpa;89588842,3836377;208;40
Ruizodendron ovale;89242153,1389283;348;82
Grias neuberthii;89178451,1660589;486;48
Dicorynia paraensis;89154683,4014617;111;25
Neea madeirana;88609989,2011219;191;72
Mouriri duckeana;88468947,8656421;407;111
Aspidosperma schultesii;88278495,7520387;247;47
Guarea pterorhachis;88164787,4116756;398;85
Licania hypoleuca;88042792,7367911;277;102
Talisia squarrosa;87855692,8283353;514;37
Aptandra tubicina;87715607,4402877;152;66
Guarea purusana;87694839,2504654;207;61
Gustavia coriacea;87640505,5843044;176;7
Leptobalanus sprucei;87580307,3145702;247;109
Simira rubescens;87558457,9301457;144;66
Terminalia oxycarpa;87474686,3991578;235;54
Micrandra minor;87457179,7211331;178;20
Virola peruviana;87154103,1929116;273;81
Sloanea garckeana;86839597,8882645;784;88
Guatteria foliosa;86623913,2430087;210;57
Eschweilera carinata;86618086,2927878;76;31
Clathrotropis brachypetala;86598333,5134191;340;56
Swartzia corrugata;86588741,1693251;373;108
Chrysophyllum manaosense;86374440,5001343;186;71
Virola caducifolia;86372628,8445157;137;93
Hymenaea oblongifolia;86325170,6203412;414;155
Ilex vismiifolia;86000816,015187;123;23
Margaritaria nobilis;85693417,4892793;258;88
Brownea grandiceps;85659546,4555973;799;54
Diospyros artanthifolia;85632293,8325442;223;106
Couratari oligantha;85565554,0493473;160;27
Dicypellium manausense;85094597,4963491;135;45
Ecclinusa lanceolata;85072405,7068271;199;86
Ferdinandusa rudgeoides;85032863,8167821;259;25
Guarea grandifolia;84955836,4894319;506;113
Micropholis maguirei;84650489,4359659;144;8
Compsoneura capitellata;84479270,7143855;251;78
Miconia argyrophylla;84311017,2673716;339;93
Myrciaria dubia;83943002,6479454;299;21
Pourouma villosa;83856606,8606216;387;125
Vismia cayennensis;83785938,7885235;213;97
Ocotea amazonica;83496806,5468312;195;93
Couma catingae;83469265,577583;101;20
Crudia oblonga;83010071,8363895;243;67
Anaxagorea brevipes;83002286,5553021;243;51
Terminalia viridiflora;82679495,4416659;183;76
Protium gallosum;82424712,3210286;206;84
Unonopsis duckei;82093303,0911179;795;145
Pouteria oppositifolia;82069060,0032277;686;112
Zollernia paraensis;82050542,5269981;185;58
Sterculia frondosa;81833397,785762;270;118
Tachigali formicarum;81811017,5953578;243;60
Lecointea amazonica;81401115,1956054;171;66
Discocarpus spruceanus;81274297,2836484;92;18
Guatteria procera;81068865,8024926;152;42
Chrysophyllum venezuelanense;80862566,5301924;378;119
Tachigali vaupesiana;80715781,0820316;409;11
Licaria chrysophylla;80683188,4771156;1095;117
Sterculia tessmannii;80653578,0250923;314;94
Parkia panurensis;80648681,919388;182;76
Tachigali vulgaris;80382739,7862841;349;44
Conceveiba martiana;80291149,4825478;187;95
Couma guianensis;80279702,0343688;359;154
Licania leptostachya;80143517,1383941;454;16
Pouteria krukovii;79957495,5106101;1305;123
Pentaplaris davidsmithii;79811778,9517043;199;14
Trichilia lepidota;79734311,5482725;263;43
Micropholis acutangula;79596634,8024609;301;104
Xylopia ligustrifolia;79474215,1476053;229;40
Matisia bracteolosa;79261283,100087;421;89
Bocageopsis canescens;79100337,3833675;131;28
Eperua glabriflora;79100218,415491;529;103
Trichilia solitudinis;78990639,9603005;298;80
Calatola costaricensis;78913867,688612;301;50
Pagamea guianensis;78894309,2698223;419;27
Cordia ucayaliensis;78796257,0111788;246;106
Conceveiba rhytidocarpa;78737397,6154385;207;66
Naucleopsis concinna;78432985,0362479;170;77
Inga ingoides;78126905,8077734;189;57
Eperua rubiginosa;77962661,8043884;588;10
Lonchocarpus spiciflorus;77886850,0000059;320;34
Trichilia elegans;77812554,3424049;232;42
Xylopia parviflora;77770282,3067363;359;65
Ocotea myriantha;77396640,8978265;163;74
Maburea trinervis;77344797,6964921;465;7
Sacoglottis ceratocarpa;76996208,3555513;158;42
Mouriri angulicosta;76966928,1786907;233;60
Croton megalodendron;76711831,5575896;310;12
Eugenia cupulata;76629675,938017;571;101
Aspidosperma cylindrocarpon;76539945,8332681;151;19
Lepidocordia punctata;76419417,5639223;171;15
Turpinia occidentalis;76408641,6022084;210;73
Inga brachystachys;76143709,5312562;304;108
Luehea speciosa;75999026,7171251;349;76
Zygia ramiflora;75771197,400827;195;75
Erisma bicolor;75750412,9324515;218;110
Aniba canelilla;75735330,4908729;586;130
Lacmellea aculeata;75660758,9258648;410;159
Platymiscium trinitatis;75585281,2764881;189;80
Ocotea splendens;75530847,3849427;155;69
Aldina kunhardtiana;75346042,3757046;93;10
Ormosia excelsa;75299522,2054094;399;34
Anacardium parvifolium;75263896,0696221;227;105
Myrcia fallax;75106025,4689762;397;131
Pseudomalmea diclina;74958795,0653402;297;66
Heisteria nitida;74921358,7631377;187;60
Chaunochiton kappleri;74767943,3694781;364;162
Vochysia ferruginea;74366148,8095693;224;40
Eschweilera laevicarpa;74090028,723544;233;64
Swartzia ingifolia;73940956,0578043;195;99
Garcinia brasiliensis;73847410,9273327;266;60
Tachigali tinctoria;73832197,9251727;224;13
Iryanthera paradoxa;73789759,1908429;185;42
Macrolobium suaveolens;73770495,6143405;189;59
Galipea trifoliata;73756565,8629836;174;36
Naucleopsis ternstroemiiflora;73634202,2524063;254;48
Batocarpus amazonicus;73122864,6050208;181;85
Ocotea floribunda;72786813,3852046;247;102
Ficus insipida;72754459,7563521;153;58
Ceiba samauma;72660309,4833582;160;64
Calyptranthes crebra;72627703,9303607;137;33
Spirotropis longifolia;72626867,7302649;1282;4
Calycophyllum megistocaulum;72625957,9930668;213;62
Trichilia claussenii;72559492,270212;52;2
Lacunaria jenmanii;72540694,8403214;347;152
Lueheopsis hoehnei;72519717,9946229;242;6
Sloanea terniflora;72518932,8370547;157;56
Peltogyne gracilipes;72482949,1283813;117;3
Sorocea pubivena;72453125,4569305;220;95
Ternstroemia dentata;72310560,5885216;107;25
Cecropia engleriana;72130255,879339;256;82
Dacryodes nitens;72059729,9234327;239;94
Vochysia revoluta;71923434,6517134;140;6
Nectandra hihua;71858578,1149856;249;17
Rhabdodendron amazonicum;71823207,6471358;339;98
Platymiscium pinnatum;71732329,6270517;173;84
Ladenbergia amazonensis;71479178,2432379;176;44
Mabea paniculata;71280344,5127144;396;20
Andira inermis;71174187,0188387;201;102
Pouteria bangii;70998064,2753084;584;106
Ocotea matogrossensis;70990876,9818441;155;51
Lacmellea arborescens;70954308,1434814;193;73
Protium crenatum;70570235,5604968;316;53
Abarema laeta;70492812,0776175;236;75
Pouteria sagotiana;70485320,226091;145;40
Duguetia quitarensis;70457474,8112116;226;77
Moquilea brittoniana;70399022,8537568;223;87
Unonopsis glaucopetala;70387117,2936119;338;61
Patinoa paraensis;70229800,458389;710;48
Allantoma lineata;70128637,0363974;398;54
Talisia retusa;70057376,8940927;124;24
Pouteria peruviensis;69933738,0857928;243;74
Rinorea flavescens;69844588,9852691;214;47
Stryphnodendron pulcherrimum;69654237,4320731;152;105
Vatairea sericea;69623643,5712426;208;79
Astrocaryum gynacanthum;69549744,8082798;519;27
Ocotea oblonga;69521423,3993596;221;87
Mauritia carana;69373605,0784317;171;21
Aniba panurensis;69347430,8075902;163;66
Pachira macrocalyx;69302552,8031006;126;45
Clathrotropis nitida;69268069,1051429;178;22
Meliosma herbertii;69247942,7170228;187;89
Mouriri brachyanthera;69009328,9075248;242;61
Pausandra macropetala;68948409,9061072;260;60
Xylopia emarginata;68707178,6033363;240;29
Iryanthera polyneura;68677965,7567493;184;48
Lindackeria latifolia;68642505,7496793;297;73
Licania blackii;68617414,733475;169;44
Podocalyx loranthoides;68518922,7340073;146;22
Duroia macrophylla;68513373,8239654;788;119
Vatairea erythrocarpa;67998890,4243175;207;102
Pouteria erythrochrysa;67816590,7854952;1124;90
Micropholis splendens;67813996,8655751;160;57
Neoraputia paraensis;67695220,821177;107;6
Aspidosperma album;67611292,6357449;230;95
Hymenopus caudatus;67562172,9225524;173;77
Swartzia cuspidata;67501587,8294812;171;61
Tovomita choisyana;67199667,0644987;124;49
Casearia grandiflora;67174513,2544117;139;35
Tachigali paraensis;67166286,4607344;337;105
Licania impressa;67125470,5670923;682;89
Guatteria megalophylla;66969612,9453044;153;64
Ruptiliocarpon caracolito;66952272,1387499;116;23
Endlicheria anomala;66937490,6866716;133;32
Syagrus sancona;66773128,8074463;151;21
Lueheopsis duckeana;66706888,480504;209;74
Hymenolobium excelsum;66669361,1666999;158;78
Terminalia tetraphylla;66583159,7866324;138;82
Inga acreana;66508401,4012365;247;92
Exellodendron barbatum;66452062,2432036;200;29
Ocotea argyrophylla;66347089,2302702;234;98
Cupania oblongifolia;66329121,254775;48;2
Couratari macrosperma;66257673,1558568;112;48
Caraipa tereticaulis;66186853,8083415;127;9
Guarea trunciflora;66018338,7138898;181;93
Inga ruiziana;65905778,898756;297;95
Cynometra longicuspis;65841341,603052;150;32
Sloanea durissima;65815490,1762732;178;81
Sterigmapetalum obovatum;65631871,1068891;166;83
Micropholis mensalis;65549280,4385979;161;51
Trichilia surinamensis;65508231,2419157;328;82
Pouteria gardneri;65313222,0347262;147;31
Licania parviflora;65192283,029804;110;26
Protium puncticulatum;65122230,8433097;185;33
Aniba hostmanniana;65003183,1836011;178;92
Zanthoxylum acuminatum;64931265,1639791;97;26
Candolleodendron brachystachyum;64924596,1873854;2069;66
Copaifera langsdorffii;64793666,4115822;117;22
Bathysa bracteosa;64658841,2189583;96;5
Ferdinandusa chlorantha;64544106,6696392;160;37
Rhodostemonodaphne grandis;64531123,93857;463;116
Trichilia pachypoda;64399224,5184335;199;28
Quiina florida;64249253,6001379;277;102
Cabralea canjerana;64238385,1575473;227;76
Didymocistus chrysadenius;64110855,0612235;103;9
Anacardium spruceanum;64015555,5393372;310;145
Pradosia surinamensis;63975574,6639718;97;11
Miconia splendens;63856987,3196267;153;46
Tovomita schomburgkii;63852143,8071029;332;71
Ocotea bofo;63802754,6312661;214;64
Inga stipularis;63786461,363657;215;112
Aspidosperma macrocarpon;63495767,948685;126;37
Eugenia pseudopsidium;63492644,3511897;193;68
Xylopia spruceana;63436814,1938904;114;25
Simaba orinocensis;63374685,9958976;204;60
Iryanthera obovata;63339976,0039235;141;10
Pouteria ephedrantha;63337576,8697501;203;38
Ocotea corymbosa;63330553,2253579;46;2
Swartzia tessmannii;63320478,9114411;138;41
Diospyros vestita;63294329,1678618;349;74
Elizabetha princeps;63228481,184687;192;10
Eschweilera amazoniciformis;62997815,2511794;219;40
Albizia barinensis;62996773,7727588;108;8
Caryocar microcarpum;62980689,6662573;173;66
Inga macrophylla;62844373,6014339;158;83
Swartzia acuminata;62776038,9592479;184;54
Caryocar villosum;62615486,7703978;229;121
Gustavia longifolia;62410169,9638439;558;66
Dinizia excelsa;62408048,5606466;269;117
Hirtella excelsa;62254658,4363587;231;72
Sloanea tuerckheimii;62165396,9794614;82;38
Peltogyne venosa;61967808,4838367;291;90
Diospyros cavalcantei;61885622,5244546;101;51
Inga acrocephala;61824636,9054428;215;66
Discophora guianensis;61722070,3607308;244;80
Duguetia stelechantha;61229779,9743381;312;106
Myroxylon balsamum;61206217,899895;167;77
Couratari multiflora;61160923,8679002;319;110
Sloanea laurifolia;61091412,0292218;153;85
Duroia eriopila;60922195,3290147;215;66
Alseis labatioides;60913899,0763078;162;28
Aspidosperma discolor;60888902,6687973;169;57
