species;population;N.ind;N.plots
Senna_multijuga;2048736,58403883;3;3
Pouteria_sessilis;2041590,29410958;4;3
Simira_macrocrater;2036260,06001705;8;7
Guarea_juglandiformis;2031660,37302466;6;3
Eugenia_longiracemosa;2030775,29914637;9;6
Acalypha_stenoloba;2024203,124537;3;1
Solanum_altissimum;2022633,79472884;8;6
Macrolobium_punctatum;2018193,45310115;3;2
Licania_vaupesiana;2016525,86402103;3;3
Caryodaphnopsis_tomentosa;2014102,37016555;8;6
Vitex_guianensis;2011599,15967846;6;5
Piper_tuberculatum;2010422,7545188;3;1
Palicourea_ernestii;2007278,28479552;3;2
Mezilaurus_triunca;2006251,69723513;10;7
Croton_cajucara;2004628,22260399;4;3
Aspidosperma_helstonei;2003375,7416328;2;2
Cupania_hispida;2000913,65922087;4;4
Picramnia_juniniana;1999154,24915672;7;7
Zygia_macrophylla;1997250,29047568;6;2
Zanthoxylum_apiculatum;1992260,51410958;7;4
Cecropia_obtusifolia;1991689,84985451;8;3
Guatteria_longicuspis;1987937,77409443;5;5
Simira_pisoniiformis;1986679,08910894;1;1
Henriettea_caudata;1983015,34705272;4;4
Senna_spectabilis;1978647,24970485;3;2
Calyptranthes_simulata;1978375,23930095;8;3
Swartzia_dipetala;1977856,08043309;3;3
Maytenus_erythrocarpa;1976722,95394784;3;2
Ruprechtia_brachysepala;1972934,08775085;5;2
Trigynaea_triplinervis;1970757,50912827;4;4
Calyptranthes_krugioides;1966498,35385269;4;4
Wettinia_drudei;1962272,75350194;6;2
Neosprucea_grandiflora;1956442,49257895;8;6
Guatteria_hispida;1955037,34867187;4;4
Tovomita_amazonica;1949607,17397591;5;4
Vitex_schunkei;1947292,74117812;10;9
Syagrus_orinocensis;1946095,38419508;2;1
Ouratea_inundata;1945850,46693719;3;2
Hippotis_brevipes;1942904,97594457;7;4
Tachigali_goeldiana;1942566,30679145;12;3
Amyris_macrocarpa;1937661,8072884;4;4
Palicourea_racemosa;1934498,61430205;2;1
Tetrameranthus_guianensis;1933815,90165182;7;3
Zanthoxylum_rigidum;1930631,24428236;1;1
Myrcia_fenzliana;1930631,24428236;1;1
Alchornea_fluviatilis;1928295,64673058;4;3
Protium_plagiocarpium;1928232,95927701;18;12
Euphronia_hirtelloides;1927014,12946155;2;2
Rudgea_loretensis;1921137,57582757;2;2
Diospyros_brasiliensis;1920008,87942303;1;1
Attalea_insignis;1919432,14653905;5;1
Protium_calendulinum;1917743,60329355;3;3
Pouteria_gardneriana;1912020,29905362;5;1
Alibertia_itayensis;1909823,35580086;11;9
Annona_dolichopetala;1899415,702875;9;7
Cupania_polyodonta;1895725,50112839;7;2
Mouriri_laxiflora;1892571,42967612;8;5
Garcinia_intermedia;1891348,65410719;7;3
Browneopsis_cauliflora;1891292,65379042;5;1
Ficus_donnell-smithii;1890903,44117809;4;4
Aiouea_impressa;1887240,35033427;5;5
Anthodiscus_peruanus;1884794,2173138;6;5
Macrolobium_stenocladum;1880026,8801153;12;1
Sloanea_stipitata;1878072,74436015;4;2
Hortia_superba;1877457,99194702;6;6
Alexa_wachenheimii;1870220,12168013;21;6
Cecropia_strigosa;1868379,34079995;6;3
Licania_affinis;1868154,46527221;6;6
Miconia_insularis;1865667,90393608;3;3
Cleidion_amazonicum;1859815,9723371;2;2
Macrolobium_huberianum;1857642,30285791;2;2
Adiscanthus_fusciflorus;1856443,95185358;3;3
Trichilia_singularis;1851294,69317144;4;1
Talisia_princeps;1842116,71652719;4;4
Machaerium_biovulatum;1839425,29251548;2;2
Terminalia_fanshawei;1839398,65460996;10;5
Cordia_trachyphylla;1838908,7537299;8;7
Chrysophyllum_durifructum;1837204,06889596;9;4
Ficus_ypsilophlebia;1835686,39187917;6;6
Nectandra_fulva;1834858,82037871;2;2
Inga_chrysantha;1831771,89152995;5;5
Duguetia_yeshidan;1831137,36957066;5;2
Calyptranthes_pulchella;1829156,8416165;3;2
Miconia_hylophila;1829105,30051064;4;2
Ormosia_elata;1828926,9751739;7;6
Ardisia_spruceana;1825555,8791762;2;1
Pouteria_putamen-ovi;1825382,6348049;8;5
Sterculia_peruviana;1824446,86058211;4;3
Myrcia_crassimarginata;1824125,3554167;4;4
Ocotea_marginata;1820394,83404043;1;1
Zygia_tetragona;1816777,29268522;23;7
Swartzia_microcarpa;1814441,22989978;2;1
Vismia_floribunda;1805019,01243151;3;3
Pouteria_brachyandra;1799803,38367711;13;7
Chionanthus_implicatus;1798900,8358986;8;7
Simaba_morettii;1797442,4322156;27;18
Ferdinandusa_dissimiliflora;1794003,3920758;3;2
Cybianthus_nanayensis;1792686,47155154;1;1
Crudia_humboldtiana;1781376,21334265;2;1
Endlicheria_rubriflora;1778798,79452849;5;5
Swartzia_apiculata;1777757,07018528;1;1
Vismia_bemerguii;1771667,0211597;2;2
Mayna_parvifolia;1771242,5034944;7;6
Lacunaria_grandifolia;1765625,63756256;3;2
Jacqueshuberia_loretensis;1765086,57663191;11;1
Hymenopus_amapaensis;1759053,09037688;4;3
Erisma_nitidum;1754167,58161639;8;2
Pseudoxandra_pacifica;1752787,03285074;3;1
Burdachia_sphaerocarpa;1750588,03218481;1;1
Heisteria_latifolia;1750454,32933494;5;5
Aniba_jenmanii;1750322,97932794;9;6
Byrsonima_schunkei;1748956,45893073;1;1
Protium_panamense;1747656,57402152;3;2
Esenbeckia_pilocarpoides;1746436,20799469;2;2
Mahurea_exstipulata;1745815,94880002;3;3
Dicypellium_caryophyllaceum;1743369,51358652;3;2
Zanthoxylum_monogynum;1741720,02837269;9;1
Couratari_riparia;1739623,73662774;16;1
Xylopia_barbata;1738374,83041805;3;2
Monteverdia_sieberiana;1736183,30956771;2;2
Sloanea_obtusa;1732933,9600947;8;5
Inga_cecropietorum;1732013,42493857;2;1
Pouteria_glauca;1730942,14771556;3;2
Myrcia_lucida;1719596,77941011;2;2
Clerodendrum_tessmannii;1712063,81654804;4;3
Schoenobiblus_amazonicus;1711721,76331212;2;1
Hirtella_mutisii;1711721,76331212;2;1
Diospyros_manausensis;1711721,76331212;2;1
Cupania_emarginata;1711688,50764592;2;1
Couratari_gloriosa;1711010,58612564;5;5
Hirtella_macrophylla;1710055,43463747;5;5
Yasunia_sessiliflora;1709621,26899659;8;6
Paloue_riparia;1705396,11532015;6;2
Roucheria_laxiflora;1701525,28214041;4;4
Aiouea_trinervis;1694845,29481212;3;2
Miconia_mattogrossensis;1693722,5903553;3;1
Sambucus_nigra;1690005,41845128;2;2
Moquilea_fritschii;1684905,64798244;2;2
Endlicheria_szyszylowiczii;1681950,05273838;5;5
Inga_striolata;1681644,48128493;4;4
Pouteria_gracilis;1677855,62793093;9;9
Ocotea_scabrella;1675738,97587556;2;2
Eriotheca_roseorum;1671948,25361571;3;2
Mouriri_elliptica;1671804,80514268;3;1
Eugenia_dysenterica;1671804,80514268;3;1
Enterolobium_oldemanii;1662546,16561574;12;9
Matayba_stenodictya;1659944,17239922;7;4
Pagamea_thyrsiflora;1657559,32899665;2;1
Dictyoloma_vandellianum;1655428,08149184;5;1
Guapira_graciliflora;1655159,30133273;9;2
Eschweilera_pittieri;1653801,16436641;2;1
Pleurothyrium_bifidum;1653556,21794868;10;7
Pourouma_floccosa;1648013,08837404;12;5
Erythroxylum_gracilipes;1647838,93403113;3;3
Senegalia_hayesii;1646121,12136854;2;2
Agouticarpa_williamsii;1645398,80397132;3;2
Qualea_homosepala;1643464,53292683;6;5
Exostema_maynense;1642565,82648795;4;4
Aiouea_montana;1641240,33609406;8;7
Matayba_adenanthera;1634204,37559229;4;4
Chomelia_polyantha;1633526,3068142;3;2
Tovomita_albiflora;1624294,23512639;3;2
Micropholis_gnaphaloclados;1618983,25263462;4;1
Suessenguthia_multisetosa;1616419,52223232;2;2
Eugenia_chrysophyllum;1615218,58199715;2;1
Dimorphandra_polyandra;1614618,4587645;22;2
Cordiera_triflora;1611853,35820169;2;2
Pourouma_formicarum;1608594,55159401;2;2
Cordia_collococca;1607816,30151431;10;7
Cordia_panicularis;1607642,96655738;2;2
Maytenus_laevis;1596640,09921799;1;1
Pouteria_campechiana;1595164,06963236;7;7
Guapira_boliviana;1592298,99922562;5;1
Inga_lopadadenia;1590487,42388098;3;2
Vochysia_lehmannii;1587102,22141492;4;2
Triplaris_peruviana;1586248,16477325;8;4
Meliosma_glabrata;1582501,31376283;3;2
Tepuianthus_colombianus;1581361,21057484;3;1
Euceraea_nitida;1581361,21057484;3;1
Vitex_pseudolea;1575474,24505179;7;5
Diospyros_micrantha;1565784,17424186;2;1
Inga_barbata;1563875,21957771;2;1
Lacunaria_umbonata;1563714,57071894;1;1
Connarus_fasciculatus;1563714,57071894;1;1
Marila_cespedesiana;1558968,85611131;3;1
Raphia_taedigera;1558691,07016859;42;1
Bactris_guineensis;1558691,07016859;42;1
Chloroleucon_mangense;1554642,92347258;2;2
Eugenia_cucullata;1552322,94276667;8;6
Ficus_cuatrecasasiana;1549355,25528455;5;4
Kutchubaea_neblinensis;1545932,50789393;2;2
Trigynaea_lagaropoda;1545278,99827359;4;3
Cassia_moschata;1541780,37398247;2;2
Myrceugenia_correifolia;1540308,61070787;7;6
Pouteria_psammophila;1539568,11842682;7;5
Pachira_nukakica;1535310,79312956;2;1
Miconia_calvescens;1535310,79312956;2;1
Annona_helosioides;1534188,91526491;6;6
Talisia_parviflora;1533785,58327943;3;2
Guatteria_gentryi;1533531,22707156;2;2
Peltogyne_paradoxa;1532869,45573905;2;2
Piper_obliquum;1531549,13488596;4;1
Inga_fanchoniana;1530837,12199424;19;13
Vochysia_pyramidalis;1526291,82758555;5;1
Inga_graciliflora;1524950,14028165;7;6
Monteverdia_obtusifolia;1521479,77762748;4;2
Fusispermum_rubrolignosum;1517093,21576378;5;1
Rudgea_graciliflora;1516455,48391488;4;4
Dimorphandra_cuprea;1514159,84024556;2;2
Tachigali_hypoleuca;1511611,82100819;3;2
Campomanesia_lineatifolia;1508903,44295175;7;7
Zanthoxylum_petiolare;1507928,19864338;1;1
Tachigali_macrostachya;1507928,19864338;1;1
Ouratea_acuminata;1507038,61249446;1;1
Froesia_gereauana;1505714,08777243;1;1
Diospyros_martinii;1503540,36998091;3;3
Capparidastrum_petiolare;1500540,5664806;7;2
Ficus_castellviana;1497644,58240666;6;3
Annona_neoelliptica;1495416,62872494;7;5
Miconia_acuminata;1494238,35396553;14;7
Richeria_dressleri;1493659,10223489;4;2
Caryodaphnopsis_inaequalis;1487193,40021715;3;2
Trattinnickia_lancifolia;1482803,57023272;3;2
Sterigmapetalum_exappendiculatum;1478422,63886037;2;2
Protium_elegans;1476899,35607119;3;3
Inga_lomatophylla;1476396,48447617;7;6
Zanthoxylum_caribaeum;1476089,06974798;3;3
Talisia_pachycarpa;1472218,28410772;2;2
Sarcaulus_vestitus;1470739,84663386;5;4
Quiina_grandifolia;1470226,22916261;5;2
Anthodiscus_obovatus;1465827,94778943;3;3
Kielmeyera_paniculata;1462343,88165545;13;1
Ocotea_silvae;1460781,86298043;2;1
Inga_aria;1458862,18722868;5;4
Citronella_paniculata;1458341,28475173;3;1
Meliosma_boliviensis;1455160,94680498;5;1
Casearia_prunifolia;1453677,08613984;3;3
Zanthoxylum_fagara;1443853,9111169;10;2
Moquilea_cariae;1442422,13195873;4;2
Machaerium_tortipes;1442260,76844064;1;1
Nectandra_yarinensis;1438351,19427572;3;3
Xylosma_tessmannii;1432374,27068551;8;3
Chomelia_paniculata;1432133,91595575;5;2
Vochysia_venezuelana;1426541,33648745;3;1
Commiphora_leptophloeos;1425190,78330218;4;1
Ladenbergia_acutifolia;1424912,80342293;2;1
Nectandra_pichurim;1422458,87889864;1;1
Allophylus_strictus;1422458,87889864;1;1
Allophylus_racemosus;1422458,87889864;1;1
Duguetia_argentea;1417306,36767847;2;2
Calliandra_laxa;1415294,21128887;2;1
Pouteria_penicillata;1412009,08187618;4;3
Sterculia_amazonica;1401492,19435114;2;1
Neea_davidsei;1400714,65664909;3;3
Cecropia_hololeuca;1400201,96441481;2;1
Homalium_racemosum;1397096,66316806;3;3
Diplotropis_peruviana;1396435,27876933;1;1
Clathrotropis_brunnea;1396058,16308473;2;1
Deguelia_densiflora;1392624,33716822;4;2
Platycarpum_negrense;1388101,89289108;1;1
Henriettea_succosa;1387639,39894701;6;3
Tovomita_obscura;1386650,24062789;5;2
Styrax_pallidus;1384943,68912745;5;4
Tabernaemontana_grandiflora;1384604,93821089;3;3
Palicourea_crocea;1383362,69700451;2;2
Erisma_floribundum;1381879,63469037;4;3
Copaifera_epunctata;1379955,86057316;6;5
Elizabetha_paraensis;1377768,90389513;6;1
Terminalia_nitidissima;1377455,37211193;2;2
Qualea_tessmannii;1373672,39681644;3;3
Cinnamodendron_tenuifolium;1373532,58399081;1;1
Parkia_reticulata;1373452,83154735;5;4
Coussapoa_sprucei;1372620,97247455;1;1
Posoqueria_coriacea;1371898,22635645;3;1
Casearia_obovalis;1371180,38366305;6;5
Acanthocladus_scleroxylon;1366278,89043758;2;1
Qualea_sprucei;1366184,50375583;1;1
Warszewiczia_elata;1362726,56420436;4;2
Ficus_macbridei;1359572,85788398;6;5
Pausandra_hirsuta;1355970,4286096;2;2
Licaria_aureosericea;1354126,10462051;4;4
Hylenaea_comosa;1353893,15712048;2;1
Vochysia_spathiphylla;1351131,7507373;1;1
Inga_yasuniana;1346997,40496131;4;3
Allophylus_angustatus;1344093,58474031;7;7
Ficus_tonduzii;1340066,77597241;2;2
Pachira_trinitensis;1337374,36303073;3;3
Coussarea_dulcifolia;1336875,23154399;1;1
Couepia_glabra;1334535,86307692;4;3
Chloroleucon_acacioides;1333162,0939823;2;2
Recordoxylon_stenopetalum;1330632,19176521;3;3
Schizocalyx_peruvianus;1326928,81858175;3;2
Ormosia_melanocarpa;1323202,3691884;11;6
Neea_stellulata;1321608,74521129;4;4
Pterogyne_nitens;1320281,32229068;2;1
Connarus_ruber;1310864,65528805;4;2
Pterocarpus_acapulcensis;1309425,34360386;3;2
Cosmibuena_grandiflora;1301893,17844793;6;5
Eugenia_amblyosepala;1301397,50976993;2;2
Marlierea_subulata;1298797,49945319;3;2
Vismia_lauriformis;1296353,29574388;5;2
Duguetia_paraensis;1294284,5736689;3;2
Ocotea_whitei;1293267,86253389;2;2
Bellucia_umbellata;1291108,27159098;3;2
Luehea_divaricata;1287943,42165807;4;2
Sphinctanthus_maculatus;1284672,40128303;3;1
Prunus_vana;1282618,76876127;6;6
Chrysophyllum_ovale;1279740,89745232;5;3
Miconia_acutifolia;1275901,03441389;1;1
Ocotea_minutiflora;1271827,51458212;4;1
Tetrameranthus_duckei;1270655,00290242;6;5
Byrsonima_coccolobifolia;1269000,18378206;4;2
Coussapoa_longepedunculata;1267737,30452346;4;3
Faramea_glandulosa;1263887,50170881;6;6
Lonchocarpus_hedyosmus;1259686,31528399;2;1
Tovomita_tenuiflora;1259155,25249136;3;3
Vismia_glabra;1258568,49779134;1;1
Inga_ilta;1255281,1395546;9;6
Duguetia_macrophylla;1253101,18945501;5;3
Inga_sarayacuensis;1251694,05393063;7;3
Botryarrhena_venezuelensis;1248256,44149146;3;2
Erythroxylum_ruryi;1234274,5368407;4;1
Remijia_roraimae;1230445,9223712;5;2
Clusia_nigrolineata;1224403,03319508;2;2
Miconia_macrosperma;1222833,06657093;2;1
Dimorphandra_gigantea;1222833,06657093;2;1
Lacistema_hasslerianum;1221033,46206844;4;1
Quiina_blackii;1219894,56056957;1;1
Conceveiba_maynasensis;1219745,68429458;2;2
Matisia_arteagensis;1218980,242602;1;1
Ficus_ursina;1217339,71423588;3;3
Tachigali_multijuga;1216881,24447274;2;2
Acanthosyris_annonagustata;1215085,16918293;7;3
Platymiscium_pubescens;1210399,56979197;3;3
Matayba_spruceana;1208222,1070673;6;2
Erisma_blancoa;1204031,42355207;1;1
Annona_glabra;1204031,42355207;1;1
Ocotea_cuprea;1203311,80498109;3;3
Psychotria_pichisensis;1200910,24150478;3;3
Inga_virgultosa;1197089,2463381;6;4
Ladenbergia_lambertiana;1196467,25609322;2;1
Henriettea_seemannii;1196467,25609322;2;1
Daphnopsis_equatorialis;1192814,35148914;7;4
Bellucia_spruceana;1192295,74968279;5;5
Carpotroche_longifolia;1191700,74016713;5;5
Oxandra_macrophylla;1189437,19635987;1;1
Coussarea_hydrangeifolia;1187943,2388678;3;3
Piptocarpha_poeppigiana;1185975,33524983;3;2
Ocotea_sandwithii;1184152,75706386;5;4
Piper_hispidum;1178401,50617988;2;2
Pleurothyrium_cinereum;1178241,54326247;5;4
Pradosia_subverticillata;1176943,30188569;1;1
Licania_cidii;1176943,30188569;1;1
Carapichea_pacimonica;1176943,30188569;1;1
Guatteria_ouregou;1176590,57286088;5;3
Ternstroemia_punctata;1176418,34045164;6;2
Erythroxylum_umbu;1173184,28207334;3;2
Guatteria_tomentosa;1170676,92709717;2;2
Capparidastrum_macrophyllum;1170640,5965713;4;2
Eugenia_macrosperma;1170368,78510572;1;1
Lacunaria_oppositifolia;1170239,52965298;2;1
Miconia_appendiculata;1168524,68856716;2;1
Bellucia_ovata;1168524,68856716;2;1
Simaba_cavalcantei;1164701,01190764;4;2
Inga_acicularis;1161426,38868121;2;2
Galipea_ciliata;1161146,68558179;6;1
Mosannona_papillosa;1160123,54625449;1;1
Pachira_coriacea;1158293,89033483;1;1
Guapira_sancarlosiana;1158293,89033483;1;1
Dicymbe_pharangophila;1158293,89033483;1;1
Porcelia_mediocris;1158182,27485338;6;6
Protium_macrocarpum;1158014,59960179;3;1
Platycarpum_duckei;1158014,59960179;3;1
Cremastosperma_gracilipes;1157904,56250577;3;2
Ruprechtia_tenuiflora;1155430,78323345;2;1
Miconia_pulverulenta;1141396,21097312;1;1
Simira_wurdackii;1140376,98253398;8;4
Aiouea_napoensis;1137167,84507359;3;3
Cecropia_ulei;1135528,66950547;5;4
Rudgea_bracteata;1135286,88620181;7;4
Eumachia_deinocalyx;1133275,20811846;1;1
Clusiella_axillaris;1133275,20811846;1;1
Ficus_membranacea;1129890,1028285;2;2
Nectandra_oppositifolia;1127905,52737278;7;5
Alexa_canaracunensis;1123362,39822006;2;1
Faramea_platyneura;1121807,87483586;3;3
Cecropia_metensis;1117804,63215007;1;1
Cybistax_antisyphilitica;1114536,53676179;2;1
Byrsonima_verbascifolia;1114536,53676179;2;1
Prunus_amplifolia;1109914,01751882;4;4
Sextonia_pubescens;1109853,22163281;2;2
Vismia_confertiflora;1108387,46095946;2;2
Ilex_ovalifolia;1107319,79650769;5;4
Annona_densicoma;1107076,35006294;3;3
Inga_megalobotrys;1104098,17017904;4;1
Lacmellea_microcarpa;1098234,46496323;1;1
Archytaea_triflora;1098234,46496323;1;1
Coussarea_grandis;1094032,22045718;3;2
Miconia_decurrens;1091431,09201861;4;4
Caraipa_jaramilloi;1079064,16136199;3;1
Marlierea_imperfecta;1078471,66144169;3;2
Pouteria_stipitata;1078404,73191586;2;1
Alseis_pickelii;1072217,49855773;1;1
Pouteria_lucuma;1068130,54678328;5;2
Bellucia_strigosa;1067935,9955463;3;2
Annona_glomerulifera;1061375,23761327;6;5
Talisia_nervosa;1060434,1509629;2;2
Remijia_asperula;1056081,6020407;2;1
Esenbeckia_cowanii;1055483,27685099;2;2
Senefelderopsis_chiribiquetensis;1054240,80704989;2;1
Moronobea_pulchra;1052621,86430495;2;2
Alseis_eggersii;1052331,23116957;2;2
Hirtella_duckei;1051564,9805963;2;1
Cynophalla_flexuosa;1051353,85224186;3;3
Clavija_lancifolia;1050657,33563742;2;2
Brosimum_longifolium;1049751,1836102;3;3
Senna_undulata;1049703,97606885;2;2
Tabernaemontana_macrocalyx;1042683,31314259;1;1
Eschweilera_macrocarpa;1042683,31314259;1;1
Licaria_vernicosa;1039537,58963623;5;3
Solanum_cyathophorum;1039312,57074087;2;1
Inga_inflata;1038438,95164906;5;3
Diospyros_glomerata;1034842,49388717;2;2
Coussapoa_jatun-sachensis;1033844,08991989;3;3
Salacia_juruana;1033238,13080478;1;1
Faramea_berryi;1033238,13080478;1;1
Vochysia_leguiana;1032070,51585947;13;3
Xylopia_trichostemon;1032048,08469623;3;1
Tachigali_chrysaloides;1031008,15546976;12;1
Micropholis_grandiflora;1021371,15318365;1;1
Elaeodendron_xylocarpum;1020813,00725951;3;2
Hirtella_brachystachya;1018844,01457619;4;2
Vochysia_kosnipatae;1017619,17010644;11;1
Vantanea_maculicarpa;1016649,23948644;4;3
Dacryodes_cupularis;1015264,73090439;4;2
Aspidosperma_inundatum;1014234,51225909;5;4
Miconia_glaucescens;1012659,51308204;4;4
Miconia_eriodonta;1005163,71498977;3;3
Phragmotheca_amazonica;992144,548458759;2;2
Ficus_hebetifolia;990707,672234253;1;1
Pouteria_simulans;984967,963208499;8;5
Moquilea_celiae;974422,224700569;2;2
Vochysia_boliviana;974172,3093537;4;3
Vitex_panshiniana;973695,234906551;2;2
Beilschmiedia_sulcata;971565,441762719;1;1
Miconia_truncata;969127,865665771;1;1
Solanum_asperum;967249,307151025;1;1
Coussarea_duckei;964605,072387083;4;1
Ruizterania_clavata;962750,788472884;1;1
Chromolucuma_baehniana;962750,788472884;1;1
Swartzia_parvifolia;961622,983024219;2;2
Mosannona_raimondii;959371,774062315;1;1
Inga_grandis;959371,774062315;1;1
Abarema_acreana;959371,774062315;1;1
Rhodostemonodaphne_licanioides;957296,835345132;3;3
Licania_velutina;956673,827144927;5;5
Hirtella_burchellii;956559,021919927;1;1
Gloeospermum_sclerophyllum;955358,029701933;1;1
Cybianthus_venezuelanus;951242,789189617;1;1
Couepia_trapezioana;951027,557658297;2;1
Ocotea_boissieriana;950222,469530426;1;1
Machaerium_opacum;947785,159359355;4;1
Jacaranda_brasiliana;947785,159359355;4;1
Guatteria_sellowiana;947785,159359355;4;1
Aiouea_guianensis;946810,714332756;4;4
Randia_ferox;945495,878762488;2;1
Aldina_macrophylla;945098,997059478;1;1
Symplocos_arechea;942472,334007738;3;2
Swartzia_latifolia;942397,524428042;1;1
Graffenrieda_limbata;937963,563156594;3;2
Hymenopus_krukovii;937565,550114286;3;3
Miconia_urceolata;935739,496220489;1;1
Vochysia_lanceolata;934716,276519268;3;2
Croton_blanchetianus;932282,384959073;2;1
Machaerium_lunatum;931785,390250663;1;1
Vismia_minutiflora;928680,849903742;1;1
Lindackeria_pauciflora;926537,624027121;1;1
Alibertia_stipularis;925698,892457245;3;2
Cybianthus_prieurii;920602,854980414;2;1
Miconia_prancei;920029,793823573;2;2
Stachyarrhena_penduliflora;919427,688648919;1;1
Coussarea_tenuiflora;919162,337831729;5;3
Sarcaulus_oblatus;918415,927702528;2;2
Allophylus_pauciflorus;917939,515159478;1;1
Endlicheria_ferruginosa;915535,303713787;2;1
Fusispermum_laxiflorum;914598,817570965;2;1
Ocotea_scalariformis;913029,972462383;4;4
Hirtella_guainiae;912777,939588099;1;1
Vochysia_tetraphylla;912621,48132556;4;2
Neocalyptrocalyx_leprieurii;912110,128854488;7;4
Inga_japurensis;911467,466887577;2;1
Eschweilera_paniculata;911467,466887577;2;1
Senegalia_paraensis;907796,200654605;1;1
Rudgea_klugii;907220,61494989;1;1
Qualea_themistoclesii;907220,61494989;1;1
Catostemma_ebracteolatum;907220,61494989;1;1
Palicourea_oblonga;906258,886814993;2;1
Ocotea_nilssonii;905937,527060922;1;1
Licaria_polyphylla;905937,527060922;1;1
Kutchubaea_morilloi;905937,527060922;1;1
Taralea_cordata;905550,392911738;5;1
Schistostemon_sylvaticum;904862,828575303;11;4
Inga_tarapotensis;901316,630893661;3;3
Zinowiewia_australis;900504,775922582;2;2
Maprounea_amazonica;899911,227409631;1;1
Machaerium_latialatum;899911,227409631;1;1
Machaerium_acuminatum;899911,227409631;1;1
Ficus_velutina;899911,227409631;1;1
Ecclinusa_parviflora;899911,227409631;1;1
Parkia_paraensis;899664,050884733;4;2
Calophyllum_pachyphyllum;898713,002673152;1;1
Platycarpum_decipiens;896152,791409615;1;1
Laetia_americana;895639,15885907;2;1
Abarema_gallorum;894151,308771096;11;3
Styrax_argenteus;892030,99684867;3;2
Eugenia_myrobalana;891333,488725888;5;5
Heterostemon_impar;890688,106671326;1;1
Eschweilera_sessilis;890688,106671326;1;1
Cybianthus_laurifolius;890688,106671326;1;1
Miconia_bullifera;883770,671377004;4;1
Palicourea_nigricans;883405,746876269;1;1
Licania_cordata;883405,746876269;1;1
Chrysophyllum_oliviforme;882924,816618739;2;2
Erythrina_velutina;880833,114517915;1;1
Miconia_aurea;880537,232306438;3;3
Coccoloba_paraensis;872813,126682407;2;2
Persea_caerulea;870850,479932506;1;1
Lonchocarpus_pluvialis;870850,479932506;1;1
Calliandra_purpurea;870191,621994919;3;3
Picramnia_guianensis;869635,687500078;1;1
Annona_haematantha;869635,687500078;1;1
Duguetia_arenicola;868811,571189113;2;2
Pseudoxandra_duckei;868047,929356119;1;1
Palicourea_amapaensis;868047,929356119;1;1
Ocotea_diospyrifolia;868047,929356119;1;1
Duroia_velutina;868047,929356119;1;1
Cordia_naidophila;868047,929356119;1;1
Randia_hondensis;864948,652840456;2;2
Macrolobium_prancei;863008,51591775;2;2
Vismia_cauliflora;861106,784518823;2;2
Diospyros_rotok;859354,774626705;2;1
Miconia_aulocalyx;858402,845481519;6;4
Ocotea_meziana;858218,893197697;2;1
Faramea_axillaris;855860,881656061;1;1
Annona_neoamazonica;855860,881656061;1;1
Aniba_santalodora;853967,451354834;2;1
Erythrina_verna;849639,890987606;1;1
Coussarea_longiflora;849639,890987606;1;1
Pachira_faroensis;847812,113714721;2;1
Dulacia_inopiflora;842554,381488037;2;1
Tabernaemontana_heterophylla;840461,864778225;2;1
Clavija_ornata;836428,16511235;2;2
Myrcia_coumete;835299,924294525;1;1
Eugenia_wullschlaegeliana;835145,719710797;2;2
Piper_laevigatum;832548,311662044;2;2
Vismia_tomentosa;830473,088151379;1;1
Mayna_grandifolia;830473,088151379;1;1
Ficus_schippii;829605,396904409;4;4
Tachigali_davidsei;828779,664498324;1;1
Ocotea_sulcata;826900,582183207;1;1
Nectandra_sanguinea;826900,582183207;1;1
Joosia_dichotoma;826900,582183207;1;1
Guatteria_alata;826900,582183207;1;1
Potalia_amara;823443,988000493;1;1
Ouratea_ferruginea;823443,988000493;1;1
Miconia_eugenioides;823443,988000493;1;1
Dacryodes_glabra;823443,988000493;1;1
Rhodostemonodaphne_synandra;823320,853969493;3;2
Zanthoxylum_formiciferum;821074,825360088;1;1
Wettinia_longipetala;821074,825360088;1;1
Socratea_rostrata;821074,825360088;1;1
Nectandra_fragrans;821074,825360088;1;1
Humiriastrum_diguense;821074,825360088;1;1
Miconia_phaeochaeta;820819,817867112;1;1
Hyperbaena_leptobotryosa;820819,817867112;1;1
Dacryodes_granatensis;820819,817867112;1;1
Cremastosperma_napoense;818926,913620846;2;2
Elizabetha_bicolor;814747,915475679;2;2
Rhodostemonodaphne_napoensis;814509,877018718;1;1
Ficus_catappifolia;814466,229650722;2;1
Ormosia_stipularis;814253,931565785;4;3
Williamodendron_spectabile;810253,967170154;2;2
Cremastosperma_monospermum;808816,266416576;2;1
Pradosia_huberi;808731,614973682;5;3
Picrolemma_sprucei;807609,290998576;1;1
Froesiodendron_amazonicum;803850,623923773;2;1
Dichapetalum_rugosum;802954,309593035;1;1
Coussarea_brevicaulis;801061,979272853;3;3
Quararibea_putumayensis;800938,778164139;3;2
Raputiarana_subsigmoidea;800587,776436419;4;1
Tovomita_rubella;799312,986994713;4;2
Aspidosperma_pyrifolium;799046,302633735;3;2
Ormosia_lignivalvis;796308,599753465;4;4
Neea_hirsuta;796300,061361705;2;2
Miconia_woytkowskii;792430,874464644;2;1
Palicourea_grandifolia;791298,591589321;2;2
Marlierea_bipennis;782133,439681716;1;1
Ficus_vittata;781937,609788856;1;1
Cassia_swartzioides;781937,609788856;1;1
