"species";"population";"N.ind";"N.plots";"pop.sd"
"Handroanthus_uleanus";36285960,440016;33;3;32099029,218023
"Dipteryx_alata";36221388,69258;72;23;12116124,729847
"Chromolucuma_rubriflora";36211744,614508;40;16;18756609,5570583
"Ilex_divaricata";36209394,9368512;94;7;19279883,817146
"Unonopsis_stipitata";36207979,52086;63;32;9950614,99766278
"Parahancornia_amara";36184755,791587;133;4;34349679,0562307
"Dulacia_guianensis";36125449,20226;65;41;8048099,36472865
"Inga_huberi";36053622,8641;85;42;8657842,2433211
"Dendropanax_umbellatus";35989465,3434952;119;9;16624559,7757778
"Chamaecrista_apoucouita";35971823,3480682;136;13;16041587,2452671
"Licania_parviflora";35915207,68454;31;12;10378601,6020905
"Terminalia_corrugata";35909864,74614;60;33;9638947,89567755
"Duckeodendron_cestroides";35897777,40226;92;59;4917280,78104417
"Aspidosperma_multiflorum";35826427,805598;71;12;15589669,7581038
"Couroupita_subsessilis";35821503,180528;23;9;15982832,0074728
"Pouteria_melanopoda";35796945,83046;147;49;6728044,5007783
"Ruizterania_trichanthera";35782538,43636;65;21;9003881,30399602
"Caryodendron_orinocense";35768419,75404;133;36;8396407,73311239
"Inga_vismiifolia";35729643,540954;72;30;10510202,7129745
"Alseis_labatioides";35711454,835202;69;18;9539868,58787743
"Clusia_hammeliana";35677389,3071562;32;2;30840284,1904101
"Pouteria_baehniana";35650430,69007;94;22;12020892,0259548
"Gaulettia_canomensis";35618272,95784;75;37;7140011,16750055
"Leptobalanus_parvifolius";35600610,462194;27;6;13715476,3058511
"Ormosia_discolor";35555415,07748;39;16;10321749,6614255
"Swartzia_jenmanii";35521752,680348;132;13;16154913,4044245
"Swartzia_brachyrachis";35490707,0962801;62;36;8613402,41244075
"Lepidocordia_punctata";35469706,278652;66;7;19945872,0069858
"Sloanea_sinemariensis";35461147,21645;83;21;26443398,6382531
"Ceiba_chodatii";35443605,04632;44;18;11288292,2483446
"Casearia_uleana";35327304,726632;94;14;13023288,2536955
"Platymiscium_stipulare";35290877,09754;58;29;7980121,94107892
"Micropholis_madeirensis";35278774,50574;45;21;8516423,46184339
"Bactris_gasipaes";35246161,496394;33;18;16223178,1464399
"Erythrina_dominguezii";35246133,479746;5;2;25839277,5165
"Ocotea_puberula";35242861,95912;94;43;8432431,69943786
"Curatella_americana";35065167,8437734;77;9;16580580,4015135
"Cordia_sellowiana";34872769,413754;31;19;15324050,0884341
"Galipea_jasminiflora";34866963,608688;21;5;18119683,0935911
"Calyptranthes_multiflora";34859479,650672;35;11;12838388,3503261
"Guarea_convergens";34751140,8626;54;34;9069506,35683047
"Pera_glabrata";34743744,2682;69;33;7255189,27024769
"Posoqueria_latifolia";34610545,9419;198;65;6742587,20268757
"Vochysia_obscura";34540977,315332;45;5;17380656,7277972
"Tachigali_ptychophysca";34441737,3309538;48;7;20254727,017702
"Marlierea_umbraticola";34429516,81364;86;51;5878716,47610316
"Apeiba_schomburgkii";34389395,51724;46;20;9135786,3907149
"Cathedra_acuminata";34389241,84412;66;45;6466451,3144255
"Moronobea_coccinea";34212870,11854;123;43;6816737,58393098
"Aspidosperma_darienense";34121442,11858;102;14;10340528,0255909
"Inga_pilosula";34116059,90994;53;25;9580888,07150218
"Licaria_triandra";34114478,469222;55;23;10848059,5754802
"Leptobalanus_granvillei";34042170,113994;115;29;12670063,3673388
"Hirtella_rodriguesii";34015510,01808;74;43;7716141,40462995
"Inga_sertulifera";33995483,66128;94;59;6472420,45482301
"Zygia_coccinea";33970464,801626;82;22;14338973,4252142
"Lorostemon_bombaciflorum";33949050,307962;42;11;13260314,0180659
"Ixora_peruviana";33883867,71907;59;20;11386533,4260233
"Virola_carinata";33857270,909568;39;13;15154863,0547021
"Inga_alata";33849585,61406;93;31;10707025,1860502
"Randia_armata";33839069,76346;59;36;9591428,85900937
"Ceiba_insignis";33835939,660912;53;15;14014430,860664
"Melicoccus_oliviformis";33828835,102134;53;12;13498467,2242596
"Inga_spectabilis";33801075,352232;95;20;10566338,6228327
"Nectandra_longifolia";33743493,31498;85;30;7901709,25126404
"Terminalia_argentea";33719166,99477;44;17;11090932,6218306
"Eschweilera_juruensis";33717111,58546;67;27;9682105,54000226
"Licania_sandwithii";33591054,28878;71;40;8170731,30231454
"Vatairea_paraensis";33580621,54172;66;42;8494221,73738151
"Licania_urceolaris";33517615,05168;62;26;9151008,90137466
"Dacryodes_microcarpa";33483976,603972;39;6;15952640,5218351
"Eugenia_ochrophloea";33457280,251324;43;13;13312136,865317
"Stryphnodendron_racemiferum";33369693,24264;72;52;9217203,18590104
"Byrsonima_cydoniifolia";33253332,914444;25;2;29248096,50028
"Gaulettia_elata";33196065,83644;50;36;10679649,5035105
"Miconia_ruficalyx";33137622,619772;49;10;13786651,6295394
"Hymenaea_intermedia";32980887,7584;45;34;7697068,70236421
"Esenbeckia_grandiflora";32980329,15872;21;1;31652934,6615152
"Virola_obovata";32762468,48088;106;35;7602324,76982535
"Amanoa_guianensis";32678100,32252;46;28;9275249,09020234
"Salacia_impressifolia";32611314,325932;32;17;19605038,3598815
"Calyptranthes_lucida";32571643,643312;17;4;17490665,3153434
"Pleurothyrium_parviflorum";32534561,63088;63;32;7253079,25422367
"Mezilaurus_lindaviana";32368710,23666;30;13;10051889,5222446
"Quararibea_amazonica";32360322,7670124;80;7;16734887,9486348
"Guarea_scabra";32326050,97854;79;37;7339551,80815624
"Pseudomonotes_tropenbosii";32217105,172018;80;5;18375079,3156079
"Ocotea_douradensis";32081158,425276;36;21;10609373,8311209
"Moquilea_minutiflora";32079976,3386202;95;18;13597841,171605
"Couepia_robusta";32051612,70484;54;28;8477387,788002
"Iryanthera_olacoides";31995937,022868;145;21;8684961,72096041
"Miconia_cuspidata";31980198,80098;58;12;18961305,8464085
"Neea_altissima";31978527,9551074;57;8;17555042,9451398
"Parahancornia_negroensis";31889798,79722;32;3;19588605,48081
"Swartzia_tessmannii";31846297,616876;40;23;13102964,954822
"Inga_obtusata";31845132,53781;12;6;11962194,3278953
"Abarema_mataybifolia";31744880,24528;100;53;7464448,13478602
"Eschweilera_apiculata";31723472,01362;111;57;6052969,87689734
"Ferdinandusa_goudotiana";31705515,155144;28;9;14457216,0179169
"Sloanea_nitida";31697200,2668261;27;18;11136166,9502262
"Isertia_hypoleuca";31426511,748062;26;14;12971381,0140902
"Pagamea_macrophylla";31163433,253382;64;14;14261323,6205934
"Pouteria_cayennensis";31042617,69244;74;19;7876639,60093473
"Pradosia_cochlearia";31034016,39622;120;49;6217507,635209
"Remijia_ulei";31021724,794664;36;4;21878076,7900213
"Vismia_latifolia";31009429,70386;59;31;6702361,61117836
"Stryphnodendron_rotundifolium";31006973,56532;71;44;5063113,35799997
"Micropholis_macrophylla";30929878,337734;33;10;10400056,3241426
"Ormosia_costulata";30839493,14356;99;38;6608140,02031042
"Gustavia_elliptica";30832529,83788;91;31;7089369,18364937
"Bowdichia_virgilioides";30815559,738754;48;12;12589860,0263113
"Pourouma_herrerensis";30797916,8527;45;23;7528179,91907481
"Holocalyx_balansae";30744621,115352;6;4;11670149,4202022
"Byrsonima_laevigata";30726237,975341;31;15;24266835,3080042
"Ficus_obtusiuscula";30698983,6177122;60;4;25421608,7044411
"Amburana_acreana";30675462,870934;50;13;12458424,2082895
"Miconia_elata";30627971,42741;64;29;12828512,8116913
"Hydrochorea_gonggrijpii";30571993,099492;133;5;27725874,5535481
"Ormosia_coccinea";30562919,561;35;25;12345125,4358029
"Hymenolobium_flavum";30519396,264412;52;35;13868370,7245956
"Inga_tenuistipula";30492214,99406;65;31;6767336,27533337
"Parahancornia_peruviana";30490859,5201;54;27;6855501,59274991
"Esenbeckia_almawillia";30483055,68508;22;1;29858478,0843996
"Anaxagorea_acuminata";30448034,71302;70;29;5916785,98970302
"Inga_micradenia";30188545,5447904;33;4;20149154,0890787
"Endlicheria_macrophylla";30180315,738024;42;14;12223969,4170913
"Heterostemon_ellipticus";30096198,094825;32;6;12813209,5621986
"Ilex_affinis";30058734,3854738;16;4;23058739,4378143
"Moquilea_unguiculata";29991692,76496;65;47;4983040,98417032
"Pourouma_myrmecophila";29932649,617328;42;14;17284565,4438282
"Licania_parvifructa";29875051,0867162;47;14;17950514,9551685
"Aniba_riparia";29830437,070306;53;28;9720271,57086164
"Sloanea_brevipes";29823442,96114;61;42;5557477,92137491
"Parinariopsis_licaniiflora";29823245,707518;58;26;10072673,6440708
"Ocotea_camphoromoea";29822927,008168;76;23;9373013,86727455
"Trymatococcus_oligandrus";29782936,22608;122;54;5871326,56267632
"Casearia_ulmifolia";29778631,43506;70;42;6265362,50521991
"Neocouma_ternstroemiacea";29737073,1249528;33;10;10852719,4864343
"Handroanthus_capitatus";29734161,65579;48;30;9681704,43922156
"Vismia_sandwithii";29699813,609098;17;10;16824912,6524247
"Guatteria_insculpta";29564561,194262;30;8;16744477,3413367
"Cordia_lomatoloba";29531051,76364;84;42;5890726,74671071
"Trichilia_lepidota";29478218,88721;64;16;11945648,0790642
"Parkia_ulei";29458511,27052;77;57;4941886,5125825
"Bocageopsis_pleiosperma";29424173,03344;36;21;11851407,1945567
"Micropholis_cylindrocarpa";29392446,70718;66;42;5386666,1749641
"Trema_micrantha";29377874,9426819;49;23;10610621,5375325
"Rhamnidium_elaeocarpum";29316048,272142;57;20;10410209,2596237
"Moquilea_macrocarpa";29273969,04544;48;26;7543804,99227151
"Licania_mollis";29266779,54446;29;10;12369188,0638478
"Wittmackanthus_stanleyanus";29247433,04458;72;24;8543009,76446237
"Glandonia_macrocarpa";29207767,0163462;30;7;19611545,326858
"Guatteria_elata";29135874,54066;55;29;6510509,27762639
"Inga_melinonis";29118947,891148;53;32;6261606,10325412
"Parinari_montana";29093356,773498;40;33;11672530,0250997
"Prunus_myrtifolia";29060639,424076;61;18;12321218,7021131
"Chrysophyllum_bombycinum";29037822,42386;42;12;14212897,5151684
"Exellodendron_coriaceum";29037549,566972;34;3;17629886,496252
"Vismia_baccifera";29000005,738392;33;15;8959772,50785417
"Manilkara_paraensis";28986568,05623;47;19;9347172,98999614
"Caraipa_llanorum";28971054,0247246;94;3;24885218,4950653
"Swartzia_lamellata";28830291,499106;47;19;11675638,9881981
"Hymenaea_martiana";28799300,79552;30;1;28824603,2256949
"Dipteryx_polyphylla";28700716,754998;22;17;10725311,5655666
"Duroia_petiolaris";28637107,01081;35;8;13832869,137237
"Virola_caducifolia";28581938,99454;46;40;6817672,3438881
"Miconia_dichrophylla";28574348,579766;67;22;13007233,2521378
"Talisia_macrophylla";28567421,934152;23;21;10462794,6272315
"Garcinia_brasiliensis";28561712,31576;70;32;8255971,07959818
"Exellodendron_barbatum";28561476,875886;100;20;12587662,1814675
"Aniba_puchury-minor";28559020,410378;48;22;7199539,39326556
"Trattinnickia_peruviana";28556510,57828;57;40;5855517,02607321
"Bauhinia_brachycalyx";28538903,530576;99;27;7252114,89910095
"Couepia_ulei";28447148,680832;41;21;8551379,26593413
"Hymenopus_laevigatus";28405105,595214;63;32;7171264,40459944
"Duguetia_lucida";28404314,752766;27;4;21180953,1859955
"Eugenia_patens";28380662,21532;47;33;7204713,18932662
"Byrsonima_aerugo";28329579,195296;49;27;6343587,98092461
"Zanthoxylum_riedelianum";28299416,630166;74;23;10726898,3925336
"Swartzia_grandifolia";28295194,84366;74;36;6689181,94233079
"Schefflera_decaphylla";28255143,271;127;53;4977656,91575292
"Leptobalanus_gardneri";28162408,971024;49;10;11007822,6692219
"Erisma_japura";28138980,576622;37;7;16898967,726303
"Palicourea_guianensis";28131218,596092;114;27;10612231,139881
"Dendropanax_tessmannii";28088993,8307436;28;6;14355189,7160664
"Ilex_nayana";28023500,39954;32;8;15486289,7526347
"Bowdichia_nitida";28004263,569534;41;23;8139437,58669898
"Myrcia_tomentosa";27960269,7615738;17;3;26716413,7314325
"Paypayrola_guianensis";27925227,8754;89;17;9477973,58362444
"Coutarea_hexandra";27899517,28332;56;6;16652035,3244335
"Dilodendron_bipinnatum";27852104,173014;52;9;10937441,6249043
"Licaria_pachycarpa";27825989,7673;55;33;6918612,89323339
"Monteverdia_macrocarpa";27810370,38502;53;31;7089760,91985069
"Caryocar_gracile";27782402,43059;33;12;10219568,1996148
"Miconia_phanerostila";27770512,61886;64;34;4871214,69493049
"Zygia_glomerata";27740155,9909764;55;5;24637071,5188849
"Quiina_indigofera";27730653,059338;116;15;7956980,82631859
"Protium_gallicum";27704866,688876;232;28;8219926,79282762
"Diospyros_carbonaria";27693043,41626;78;36;6805873,30897392
"Haydenia_urbaniana";27666582,747126;74;29;8777755,35917118
"Mouriri_brevipes";27665533,8285456;31;5;24444202,7498304
"Chamaecrista_xinguensis";27635223,594678;36;11;10561679,4568395
"Micropholis_caudata";27589954,16582;62;29;5530767,29148748
"Mouriri_huberi";27480637,4403;57;41;5968130,71314686
"Neea_ovalifolia";27388372,343228;43;27;9170956,30663565
"Iryanthera_grandis";27384388,359962;22;14;19350135,9442026
"Drypetes_fanshawei";27378008,11084;104;38;8238351,94116797
"Zanthoxylum_ekmanii";27370718,457268;27;15;9550138,77075969
"Pouteria_minima";27367577,44596;59;39;6031820,26996687
"Casearia_grandiflora";27321805,380866;20;16;8928881,2128553
"Myrcia_paivae";27235133,252674;40;28;7548580,67468216
"Pseudobombax_marginatum";27220549,5814752;55;6;17143411,4369747
"Micropholis_trunciflora";27060231,94586;61;40;6061962,28908809
"Pera_coccinea";27039573,365692;43;10;11601160,1974341
"Virola_multicostata";27018313,107204;37;25;11478955,6317458
"Paypayrola_longifolia";26974171,39223;89;24;7285482,69366577
"Anisophyllea_manausensis";26960163,14554;70;40;4489755,47418675
"Guatteria_citriodora";26855864,39351;53;42;8993430,0237232
"Miconia_affinis";26790509,335638;63;28;5595043,86352379
"Sloanea_schomburgkii";26783529,520408;30;25;11184181,7479075
"Swartzia_leptopetala";26746803,68678;50;19;6667912,55430389
"Casearia_resinifera";26731815,3945368;6;3;16741627,6838957
"Cordia_lutea";26731098,472424;41;9;9312045,61660642
"Chimarrhis_duckeana";26719746,7569818;29;15;11327284,0161512
"Heisteria_nitida";26687559,12804;56;41;5321378,6990659
"Parkia_discolor";26674265,609662;50;13;12004434,3627183
"Vitex_sprucei";26672184,75298;54;9;10643681,6245332
"Monteverdia_myrsinoides";26628775,05294;62;33;5471631,04623719
"Couepia_caryophylloides";26624044,129882;115;49;5540314,7918268
"Inga_cordatoalata";26597589,54312;64;41;5099132,79080427
"Compsoneura_sprucei";26528506,62598;47;28;6817412,29075438
"Duguetia_flagellaris";26492531,704192;17;12;15999575,0340034
"Matisia_obliquifolia";26419767,06556;122;30;5560567,28580839
"Cecropia_pachystachya";26417520,1325462;85;5;19844528,2460115
"Tovomitidium_speciosum";26390619,152024;41;33;7230512,0668079
"Sterigmapetalum_guianense";26381451,74296;20;12;8584779,36142776
"Licania_cuprea";26336947,22969;104;9;8439480,19601268
"Diclinanona_calycina";26191191,47707;32;22;6047827,88142753
"Talisia_longifolia";26180275,885476;37;22;9112335,99325714
"Mouriri_uncitheca";26109605,176794;18;2;18658134,3435093
"Leptobalanus_persaudii";26066293,070012;92;13;9821065,30489698
"Eugenia_citrifolia";25862878,25213;53;30;7501653,0297649
"Mabea_paniculata";25856794,841946;35;3;15806286,3076483
"Pouteria_platyphylla";25852693,34496;76;53;3813749,00586088
"Pleradenophora_membranifolia";25847249,95633;39;3;16082648,1501613
"Lecythis_gracieana";25701440,2026;64;39;4311272,25885609
"Chrysophyllum_sparsiflorum";25683569,349534;46;22;9075256,22440686
"Stachyarrhena_spicata";25655362,811102;54;14;9043681,8803733
"Ficus_gomelleira";25598186,46096;42;38;4911706,13765268
"Hieronyma_duquei";25572021,57669;42;3;20932714,52669
"Poraqueiba_sericea";25486596,56898;23;13;9215996,93263217
"Eperua_bijuga";25465606,5022006;22;4;15547851,4433216
"Henriettea_fascicularis";25464256,04549;19;7;10927030,6834413
"Eugenia_brownsbergii";25451768,1714;119;11;8544613,2123016
"Hymenopus_sothersiae";25397472,65021;33;13;11295798,3202738
"Byrsonima_intermedia";25314173,339518;86;3;18435545,3513881
"Sterculia_duckei";25275663,76042;54;39;4876690,90212343
"Eschweilera_integrifolia";25246882,4852942;25;3;21182372,3027569
"Nectandra_reticulata";25218185,783056;33;18;10316166,0447033
"Aspidosperma_pichonianum";25187238,30772;18;7;14006588,3364449
"Leptobalanus_emarginata";25177721,848588;34;12;8612185,30449439
"Ephedranthus_guianensis";25171572,141642;51;18;5568398,26533651
"Naucleopsis_imitans";24983364,0869;44;28;5067360,18070491
"Oxandra_krukoffii";24979444,702412;31;13;8209562,12152736
"Coussapoa_orthoneura";24964985,24594;65;42;4308450,09699576
"Sloanea_froesii";24961113,0613206;23;6;11636772,8522595
"Quararibea_martini";24901805,99298;8;1;22325916,4841976
"Corythophora_labriculata";24847458,263326;94;15;8166619,84303011
"Ocotea_costulata";24823755,323492;38;21;7064506,48001657
"Hymenolobium_heterocarpum";24811044,878592;29;18;7932721,29126944
"Tabernaemontana_undulata";24786096,1253258;25;12;17132238,2011802
"Ocotea_fasciculata";24727348,031216;56;22;8019364,11753424
"Senegalia_riparia";24673678,87775;24;10;11262390,0050447
"Cyrillopsis_paraensis";24616095,663696;46;19;8477777,20052866
"Ferdinandusa_loretensis";24593489,983674;36;19;7159057,1988148
"Eugenia_exaltata";24583532,217268;63;22;9218405,60969616
"Aiouea_myristicoides";24529894,65568;46;37;4849796,36248352
"Guatteria_inundata";24512685,0142532;21;6;12468120,4848528
"Qualea_multiflora";24512307,6715626;81;5;20573011,3681779
"Mezilaurus_crassiramea";24504379,2003096;42;2;24478523,2389549
"Swartzia_flaemingii";24491059,768794;29;12;10443291,8189236
"Conostegia_cuatrecasii";24456191,6779494;8;2;22561489,2547866
"Ouratea_castaneifolia";24433164,31687;31;18;6744433,68960157
"Pachira_punga-schunkei";24383156,927252;83;21;7149871,73084397
"Annona_ambotay";24349862,13416;61;38;5757199,20180124
"Talisia_obovata";24275965,0774628;38;5;20231723,0311961
"Pachira_paraensis";24244165,126794;25;12;9129350,96594464
"Mouriri_crassifolia";24230508,8903;122;53;4854242,41410214
"Pentagonia_spathicalyx";24217843,78517;74;18;7174644,51412711
"Eugenia_biflora";24214827,747074;22;13;8448033,26549403
"Chimarrhis_glabriflora";24203281,901948;55;20;6412309,16081325
"Parkia_gigantocarpa";24199949,916482;30;23;5818704,8553425
"Zanthoxylum_compactum";24148896,77205;25;11;7932481,48651701
"Casearia_mariquitensis";24125010,763626;20;11;14505573,507954
"Martiodendron_parviflorum";24115181,565068;51;29;6863222,11720982
"Diospyros_dichroa";23949987,075156;76;16;7830412,9224208
"Inga_velutina";23948848,35626;54;33;5304555,97983871
"Vismia_japurensis";23932116,732706;47;20;6697975,96798865
"Alexa_cowanii";23891276,9013;74;1;22074243,3007939
"Lacistema_pubescens";23879790,114402;29;8;9990221,06604435
"Guianodendron_praeclarum";23852819,085966;72;8;9229369,90318606
"Mouriri_lunatanthera";23837833,045372;15;10;15723211,0213216
"Hydrochorea_marginata";23786981,689188;21;4;14089654,7476427
"Pouteria_crassiflora";23742906,81228;52;32;4271869,72331641
