species;population;N.ind;N.plots
Cordia saccellia;632398,276833541;1;1
Praecereus euchlorus;632398,276833541;1;1
Tabernaemontana angulata;5215240,53049331;37;18
Talisia guianensis;13977159,9158507;183;26
Handroanthus obscurus;12882712,0641389;27;13
Ficus mathewsii;7235575,87902915;25;14
Henriettea spruceana;5846594,53839843;8;4
Aspidosperma tambopatense;3243168,88993605;17;6
Bagassa guianensis;42354850,7955498;85;66
Annona cuspidata;9013849,38933297;21;12
Xylopia trichostemon;975259,257225899;3;1
Duguetia duckei;3066343,4407263;5;2
Aspidosperma myristicifolium;8981517,59608551;28;11
Joannesia heveoides;11130650,8444415;53;16
Thyrsodium herrerense;7707412,00547157;13;10
Caraipa parvielliptica;4212798,08776597;9;2
Quiina oiapocensis;2683009,14534259;20;9
Tachigali schultesiana;8680368,68982542;12;5
Miconia dolichorrhyncha;17087536,7952477;73;29
Swartzia multijuga;2679438,65810472;25;6
Pleurothyrium vasquezii;13067732,1458738;28;24
Pleurothyrium trianae;6368190,70341417;37;21
Capparidastrum solum;10548676,3202981;20;11
Tachigali colombiana;1953349,56021144;2;1
Chimarrhis hookeri;12957543,7444779;42;23
Nectandra crassiloba;4940277,36028911;33;17
Ouratea chiribiquetensis;3092618,76565912;5;3
Pouteria aubrevillei;17613458,746464;61;35
Micropholis sanctae-rosae;6856454,30016381;40;15
Neea ovalifolia;36056458,8141466;87;52
Prunus detrita;8189507,53199881;20;11
Lissocarpa stenocarpa;4412069,13577699;13;7
Rudgea crassiloba;3219220,39824912;9;4
Quiina cruegeriana;4812649,40375002;21;13
Xylopia ochrantha;5903421,18693087;32;13
Coursetia ferruginea;6085910,81243852;22;8
Cochlospermum regium;3061789,02733994;2;1
Guettarda malacophylla;1625155,99833958;6;1
Perebea rubra;18120140,71098;29;22
Terminalia corrugata;28362654,6933454;80;47
Pachira minor;6204009,22237015;8;4
Virola albidiflora;6137369,61723609;17;7
Anisocapparis speciosa;806044,817917993;4;1
Endlicheria krukovii;23163600,9677674;63;41
Acioa dolichopoda;12594899,1999583;21;14
Annona montana;27481379,9153796;55;33
Licaria aurea;22403722,2336588;64;36
Licaria oppositifolia;6558513,81877786;46;33
Protium aidanianum;4073236,79769552;30;16
Meliosma boliviensis;2032589,44755596;7;2
Zanthoxylum martinicense;6090307,02466409;18;11
Hirtella fasciculata;5467164,16502627;59;16
Stryphnodendron microstachyum;13526683,4049529;32;23
Quiina macrophylla;6945967,35322693;30;18
Cordia lomatoloba;27434622,9674069;92;46
Pouteria gardneriana;2043830,21706808;6;2
Ficus nymphaeifolia;12335009,3384058;45;31
Ficus trigonata;2797771,23409935;6;4
Duguetia manausensis;4356804,75928838;60;20
Spachea tricarpa;2586993,92303452;7;3
Cavanillesia platanifolia;3017078,44130957;3;1
Schinopsis peruviana;3017078,44130957;3;1
Clusia candelabrum;2375198,54747812;15;5
Couepia sandwithii;2558058,43662673;13;8
Hippotis brevipes;1608529,38028366;7;4
Mouriri lunatanthera;3964159,34750892;14;11
Urera laciniata;6318423,10848549;5;1
Ficus piresiana;8608814,68396905;30;20
Lafoensia pacari;1894810,9874085;10;3
Nectandra gardneri;1515547,39305291;10;2
Plathymenia reticulata;1335846,27235455;9;2
Aniba taubertiana;26178652,9652633;92;61
Matisia intricata;13355982,4509197;34;16
Pachira fuscolepidota;1911258,26652351;3;1
Vochysia leguiana;819530,233989505;13;3
Dictyoloma vandellianum;3222537,97916027;6;2
Myrcia amapensis;1343721,8496288;9;4
Licania discolor;17297337,867863;44;26
Eugenia acrensis;5723543,40172877;7;5
Remijia amazonica;1751499,11232326;19;4
Annona neoinsignis;32638492,971066;86;56
Endlicheria chalisea;5575380,6287857;24;16
Pouteria crassiflora;12386923,4324775;212;41
Brosimum gaudichaudii;14051638,0436185;19;10
Terminalia glabrescens;8301401,41909674;15;11
Connarus ruber;4140561,78987805;6;4
Moquilea longipetala;3303617,07198816;4;3
Myrcia cuprea;2752500,48095627;7;6
Ormosia macrophylla;8485179,59812574;20;8
Salacia cordata;7946121,22001999;15;6
Campomanesia grandiflora;718167,440163657;3;1
Sparattosperma leucanthum;8722444,43776901;15;6
Parkia gigantocarpa;18038415,5077463;36;28
Casearia corymbosa;8674774,62199591;28;14
Diplotropis peruviana;5965310,56585907;10;5
Dipteryx ferrea;14988132,3552943;11;4
Xylopia brasiliensis;9931398,75842697;18;8
Hymenopus miltonii;5797638,54530369;9;4
Stephanopodium peruvianum;4078418,92350526;23;8
Rhodostemonodaphne praeclara;15152325,0880337;86;47
Vantanea peruviana;12572129,5164995;39;18
Ocotea macrophylla;508263,895652394;4;1
Naucleopsis pseudonaga;17150366,3578708;47;20
Talisia microphylla;9737416,26479756;70;45
Sloanea synandra;32704493,1709724;108;73
Stryphnodendron moricolor;5777923,73712615;22;16
Aiouea longipetiolata;3819800,39245778;12;7
Pouteria stylifera;2725527,75077935;37;15
Theobroma martianum;951856,141072811;8;3
Swartzia peruviana;4561701,67590628;7;2
Micropholis porphyrocarpa;13127065,4949284;130;35
Ouratea guianensis;3066699,812496;13;8
Eugenia flavescens;10122005,5054306;254;40
Naucleopsis guianensis;3860430,80140908;29;19
Richeria dressleri;534972,732161868;4;2
Ocotea pauciflora;18252562,5272566;40;16
Malmea dielsiana;6426858,04060515;39;13
Enterolobium contortisiliquum;6383175,5853984;13;6
Cordia lasseri;6602253,108296;19;12
Inga sertulifera;26698193,0887667;111;71
Eugenia dittocrepis;4803536,44537498;14;8
Schizocalyx peruvianus;3035979,77622398;6;4
Porocystis toulicioides;10436892,1518255;37;16
Apeiba uittienii;1807372,35897046;3;1
Qualea cyanea;2625903,95959635;8;3
Aiouea trinervis;7303037,72681331;12;8
Clusia amazonica;4379688,50211151;17;11
Pouteria pimichinensis;2832645,01779863;5;1
Caraipa myrcioides;5666869,55243509;36;12
Zygia heteroneura;2805886,74978162;21;6
Cecropia insignis;3081861,412537;5;1
Stryphnodendron polystachyum;56587866,3064429;252;113
Copaifera guyanensis;13072747,6197094;26;9
Citharexylum macrophyllum;7906937,9886165;10;5
Guarea caulobotrys;3136216,93289493;8;5
Vitex schomburgkiana;1865672,42416635;3;1
Lecythis simiorum;11562118,3451894;54;36
Erisma gracile;1601382,05382885;12;8
Guatteria conspicua;694820,822991024;8;3
Acalypha stricta;2694870,27093279;9;4
Croton diasii;6505045,41391906;14;6
Licaria crassifolia;15524234,8554905;47;26
Rauvolfia pentaphylla;8406226,91002261;12;8
Virola coelhoi;5913332,63152326;9;3
Blastemanthus gemmiflorus;3659699,24656982;11;3
Vismia schultesii;5857912,67408156;13;4
Otoba novogranatensis;1218449,9255101;13;3
Aiouea maguireana;6811227,99270074;26;13
Talisia simaboides;6222776,93697038;59;45
Abarema campestris;1707230,21243932;6;2
Rudgea sclerocalyx;5683923,65563793;18;11
Faramea occidentalis;15015506,0287095;29;19
Deguelia utilis;9142521,32915942;28;17
Senegalia multipinnata;29643095,4604725;56;36
Stryphnodendron rotundifolium;19732873,5553006;181;58
Eugenia belemitana;8194278,31563741;115;31
Paloue riparia;1248720,13087067;6;2
Vochysia citrifolia;12923939,2826342;13;6
Erythrina dominguezii;8983257,539032;5;2
Himatanthus obovatus;7036316,09367914;12;7
Miconia tetraspermoides;1957543,18912423;9;4
Remijia roraimae;1238054,59961985;5;2
Vochysia pyramidalis;898505,603491833;5;1
Neea parvifolia;4962512,8559159;15;9
Macrolobium evenulosum;4299782,15461039;6;3
Dictyocaryum ptarianum;2544167,14444713;4;2
Matayba atropurpurea;2180587,34122654;7;1
Naucleopsis herrerensis;10757007,9818144;40;25
Guapira ferruginea;2884606,88543287;4;2
Senna undulata;2740824,96575245;5;4
Andira macrocarpa;1744788,7567138;9;6
Sterculia corrugata;601570,754258728;4;1
Pouteria maxima;6854033,37293389;24;19
Samanea inopinata;6161979,57731115;9;6
Senegalia hayesii;2646066,70132258;5;3
Inga yacoana;5246711,33429228;45;17
Guarea ecuadoriensis;14841997,9567313;43;27
Casearia guianensis;7240204,31703532;7;7
Ladenbergia acutifolia;943746,460373585;2;1
Henriettea maroniensis;4605145,35348981;24;9
Agonandra silvatica;57766155,9242518;152;97
Bellucia pentamera;12335521,1548256;31;17
Humiriastrum piraparanense;10853037,5813212;20;10
Quiina attenuata;5467882,84239384;13;7
Browneopsis cauliflora;1619502,10266112;5;1
Talisia veraluciana;9654517,60901237;27;21
Pradosia verticillata;5209379,14887234;12;12
Prunus rotunda;2720395,47403168;9;4
Commiphora leptophloeos;1555740,40426874;4;1
Microdesmia arborea;12487029,7237873;23;9
Pouteria tarapotensis;8375305,61837805;19;14
Pachira amazonica;1246697,47962585;10;1
Meliosma frondosa;2208711,59190214;5;1
Hymenolobium modestum;9378116,74274965;23;17
Faramea corymbosa;7402158,77629975;24;18
Tovomita guianensis;2899465,21637641;8;4
Zygia tetragona;1727491,85206548;24;8
Bactris gasipaes;21444502,621555;40;23
Monteverdia amazonica;12548001,8044827;36;23
Pouteria pariry;10814606,14415;30;21
Virola decorticans;9997371,90958826;34;28
Meliosma loretoyacuensis;9273774,39816662;29;21
Albizia duckeana;9229190,54932024;20;14
Virola parvifolia;7468818,56961978;18;13
Aiouea laevis;6838986,40777414;21;14
Neocalyptrocalyx grandipetala;6662392,49503917;5;4
Kutchubaea oocarpa;5676432,01242696;5;4
Ouratea pendula;4996450,73834594;9;7
Pleurothyrium insigne;3770844,24793269;23;14
Herrania cuatrecasana;2606284,52274945;2;1
Picramnia elliptica;2606284,52274945;2;1
Magnolia rimachii;2463753,99516864;6;5
Ardisia guianensis;1992014,15671703;3;2
Gloeospermum sclerophyllum;821483,885844533;1;1
Guatteria liesneri;10938631,7463312;31;21
Chlorocardium venenosum;15892065,9252559;37;18
Fusispermum rubrolignosum;1246092,6605601;5;1
Palicourea ernestii;4139888,68987755;7;4
Calyptranthes tessmannii;1744460,69828459;6;2
Endlicheria griseosericea;1725105,52498228;3;2
Hirtella suffulta;2080169,58813593;12;5
Anthodiscus amazonicus;8064758,25446803;16;6
Burdachia prismatocarpa;5974622,40345131;12;6
Hortia coccinea;2932000,7466418;2;1
Bellucia arborescens;6824037,51283772;38;27
Andira multistipula;14914157,7636593;33;23
Lacistema nena;5284692,36083318;28;19
Cupania livida;1949074,79829245;24;6
Garcinia intermedia;1525928,76577431;7;3
Angostura simplex;6636900,66310043;19;8
Tachigali peruviana;824876,913785636;4;1
Talisia carinata;9175299,6429735;16;9
Licania rufescens;2142466,23252604;13;9
Piper tuberculatum;2168357,35428222;5;2
Martiodendron excelsum;873956,25011185;5;3
Abarema leucophylla;14732082,6523717;32;13
Campomanesia lineatifolia;2552003,34938734;15;9
Pleurothyrium acuminatum;6808718,79538813;18;7
Mabea angustifolia;5526439,89086005;12;5
Acanthosyris annonagustata;1020343,6267706;11;4
Eugenia uniflora;4667862,78001312;17;10
Eschweilera macrocarpa;3844730,6120303;8;2
Rauia resinosa;8130920,43671148;23;10
Nectandra cuneatocordata;7255870,60645464;29;17
Cassia rubriflora;13565857,3334535;31;23
Rhodostemonodaphne peneia;9133060,38717041;24;20
Calliandra surinamensis;8594273,47969154;14;12
Lacistema polystachyum;4854033,78733634;10;9
Miconia biglandulosa;3060912,5216557;8;6
Ilex guayusa;6920655,97022812;10;5
Eperua venosa;3654786,65664604;8;2
Machaerium leucopterum;2280106,37233195;5;2
Coussarea duckei;709473,072037937;4;1
Sterigmapetalum guianense;24193797,3179536;41;20
Attalea insignis;1605434,38124945;5;1
Cavanillesia hylogeiton;9970886,84993079;17;8
Myrciaria vismiifolia;2545393,23582951;7;3
Neea parviflora;15075555,0662124;48;25
Annona neochrysocarpa;2045981,69497026;6;3
Erythroxylum ruryi;1380083,27039289;4;1
Erythroxylum anguifugum;8445467,90640575;14;5
Virola guggenheimii;14663745,1112234;17;14
Eschweilera rionegrense;3850681,52560773;4;1
Lissocarpa guianensis;2265876,91630157;17;5
Cassipourea peruviana;14837726,9437205;40;27
Matayba peruviana;7767382,19241413;21;11
Endlicheria cocuirey;4153063,04990002;18;8
Sloanea echinocarpa;1570467,92871392;7;4
Protium llanorum;2697313,84783316;10;6
Machaerium quinata;9508450,18554334;18;14
Coussarea hallei;285843,905941534;4;1
Ocotea gracilis;8375694,91575727;16;10
Erythrina poeppigiana;7776386,46833044;19;9
Cheiloclinium hippocrateoides;7005823,24475634;20;12
Chrysophyllum ovale;1072864,16589204;5;3
Chrysophyllum durifructum;1139831,75877992;9;4
Eugenia excelsa;2122746,94670136;12;8
Banara tomentosa;363071,914678755;5;1
Sebastiania brasiliensis;363071,914678755;5;1
Swartzia apetala;2611428,11668545;16;9
Pouteria cicatricata;11239717,8284668;24;9
Cochlospermum vitifolium;5411261,40410305;8;5
Mezilaurus subcordata;2653493,83780505;8;4
Inga tenuis;2159877,28428417;7;3
Campomanesia aurea;1265277,78584888;6;4
Pera benensis;13504555,3601901;31;21
Miconia rubiginosa;5997455,56488099;3;2
Guatteria rubrinervis;4207458,2756261;11;5
Asteranthos brasiliensis;2299650,34606141;4;1
Eriotheca longitubulosa;14537533,878443;57;36
Zygia claviflora;6732442,73832318;15;6
Erythroxylum shatona;4480868,71993885;5;2
Inga plumifera;3602995,65177238;5;3
Inga leptocarpa;12721285,8809554;31;19
Vataireopsis surinamensis;6404794,99600996;23;16
Eugenia dysenterica;876447,875245464;3;1
Mouriri elliptica;876447,875245464;3;1
Dimorphandra davisii;1427747,30838547;3;2
Hymenaea reticulata;17232966,1095468;55;33
Pouteria latianthera;13719076,1512355;15;12
Bellucia spruceana;2387061,82564137;9;8
Pleurothyrium panurense;1657895,57460578;2;2
Priogymnanthus hasslerianus;626217,664702195;2;1
Duguetia dimorphopetala;3430815,40016324;5;1
Ocotea quixos;4936772,84888227;23;14
Pouteria ericoides;1007944,64654096;13;10
Caryocar nuciferum;8747428,08240938;31;18
Swartzia sprucei;3392889,93062484;9;6
Pouteria maguirei;9947426,80205108;27;12
Schistostemon retusum;7873232,64740246;15;8
Brosimum melanopotamicum;6798237,92517693;17;14
Duroia bolivarensis;8349031,17110692;15;10
Inga multijuga;4242844,84245751;16;12
Pouteria calistophylla;2559102,45505512;14;6
Tetrorchidium rubrivenium;9604241,30300615;24;11
Ruprechtia brachysepala;1846303,1151951;5;2
Endlicheria sprucei;6551481,09111619;56;20
Miconia serrulata;5046293,60524874;13;5
Podocarpus guatemalensis;492426,267484312;8;1
Chromolucuma baehniana;8523919,58795236;12;7
Cordia ripicola;4942913,09217567;14;9
Molongum lucidum;1068242,33001726;3;1
Ficus citrifolia;11410182,5019402;27;18
Inga acicularis;18763998,6676476;55;26
Miconia tetrasperma;4247617,36853317;19;10
Helicostylis heterotricha;7013604,56095923;20;9
Ficus crocata;7129146,1572136;22;11
Eugenia myrobalana;3577213,37941973;7;7
Cordia lanciloba;2691186,08625093;3;3
Couepia morii;1174131,1486478;5;2
Nycticalanthus speciosus;843409,081616538;2;2
Mouriri peruviana;2696735,79788109;18;7
Talisia praealta;4814322,53736754;43;31
Pachira orinocensis;3381548,42640605;10;5
Aiouea guianensis;5786548,07678331;11;9
Ficus albert-smithii;2800453,31720355;5;3
Dacryodes cupularis;792797,533596858;4;2
Taralea nudipes;3655800,77717515;5;4
Guatteria trichocarpa;3488752,583045;7;5
Anaxagorea phaeocarpa;5193658,62058162;16;10
Marila grandiflora;337379,154021542;5;2
Trichilia mazanensis;6383499,52975779;9;6
Tovomita albiflora;1252516,8283662;3;2
Qualea wurdackii;3074165,55121408;5;3
Pouteria glauca;15952033,8746835;41;24
Vochysia saccata;4562100,37880904;10;2
Coussapoa ovalifolia;13337786,4768281;33;24
Couepia excelsa;4369439,48078032;30;19
Cecropia obtusifolia;2406553,96151202;8;3
Ficus obtusifolia;16161017,7356567;31;20
Ficus eximia;9916535,51872422;20;10
Ixora martinsii;5701050,89221441;7;3
Pouteria pentamera;1089716,57710287;15;9
Cecropia litoralis;3301916,20779026;8;3
Zygia unifoliolata;2924424,16001721;8;5
Amanoa nanayensis;2300307,96240792;6;3
Chrysophyllum scalare;4616251,63473657;12;6
Myrcia bracteata;2779899,91874001;9;7
Mouriri densifoliata;1595144,45331592;2;2
Naucleopsis riparia;12091218,5702072;34;20
Seguieria macrophylla;5973692,62120584;18;13
Salacia macrantha;9296122,4586973;36;24
Cariniana estrellensis;16869420,5246547;25;16
Tovomita rubella;1142499,54609828;7;4
Nectandra coriacea;1850132,64328217;5;2
Neocalyptrocalyx leprieurii;723149,973041612;8;5
Faramea subsessilis;419260,852797947;3;1
Heisteria insculpta;4865867,74048396;19;11
Wettinia augusta;6330063,02620209;16;10
Swartzia conferta;3929485,13088501;5;4
Licania hebantha;2133629,63503263;2;2
Caraipa ampla;2053643,58790945;1;1
Guatteria elegantissima;2053643,58790945;1;1
Astrocaryum farinosum;2128495,59933324;4;1
Sloanea erismoides;5902985,63501655;24;12
Erythroxylum kapplerianum;14753697,9772036;24;13
Carapichea pacimonica;7763379,95238519;12;8
Protium plagiocarpium;2257513,1974507;24;16
Ficus malacocarpa;1793545,16786261;2;2
Miconia spichigeri;1353636,16532673;2;2
Schoenobiblus daphnoides;959587,706893001;1;1
Nectandra reticulata;18030109,4472474;42;23
Sterculia parviflora;11249118,3716187;21;10
Macrolobium latifolium;6709271,23131182;6;3
Chaunochiton loranthoides;6568270,84249667;24;8
Duguetia cauliflora;18723135,9736756;47;35
Lecythis alutacea;1775227,5600393;49;9
Faramea platyneura;1569096,00061502;6;5
Inga megalobotrys;1634837,26497503;6;3
Clavija imatacae;1717362,88138964;7;4
Eugenia stipitata;1171434,1055207;5;3
Matisia longiflora;667750,082912912;119;2
Mouriri dimorphandra;2574468,93182868;15;12
Qualea tessmannii;6612233,71528402;9;7
Inga rhynchocalyx;10930796,7017965;19;16
Tessmannianthus heterostemon;2114113,4635569;19;9
Byrsonima crassifolia;13273691,2228555;32;19
Hortia superba;2028069,81661718;8;8
Vismia lauriformis;1088900,82100855;5;2
Marlierea ensiformis;981004,112942733;3;1
Pourouma saulensis;743392,984294866;7;4
Caryodaphnopsis fosteri;7919875,49379179;35;23
Aspidosperma pachypterum;3636012,82211366;9;5
Ocotea indirectinervia;2125040,32146472;30;15
Chrysophyllum wilsonii;4024702,38319618;15;12
Ficus subapiculata;2219462,86056985;3;3
Dimorphandra multiflora;4047123,642002;21;17
Tapura peruviana;5432340,37187162;18;10
Mosannona hypoglauca;1385263,96047008;5;3
Ficus catappifolia;2405288,37512381;10;6
Protium guacayanum;1903786,6311519;5;2
Ficus castellviana;1309074,84981602;6;3
Mouriri myrtilloides;7031927,16369088;27;15
Carpotroche crispidentata;6394289,21087714;25;20
Miconia traillii;4800249,90371522;11;7
Calliandra magdalenae;2821294,34565871;9;7
Tabernaemontana attenuata;2338442,92365086;25;18
Inga fanchoniana;1610035,86521232;22;16
Calatola microcarpa;12704419,0068941;31;14
Diospyros manu;8561533,17078189;18;10
Cybianthus peruvianus;7039336,64152616;20;9
Tachigali goeldiana;1487331,80120387;12;3
Virola dixonii;576610,794629353;24;2
Browneopsis peruviana;489513,668427935;5;1
Guapira costaricana;3707463,54430768;7;3
Casearia combaymensis;12081334,0357582;73;47
Calliandra hymenaeoides;480889,889833981;9;2
Ficus caballina;7404839,83909478;13;7
Roucheria laxiflora;3307984,3476881;6;5
Campsiandra guayanensis;2031808,6728719;2;1
Macrolobium wurdackii;5273331,463279;7;3
Swartzia auriculata;3310467,37281156;8;3
Pleurothyrium cuneifolium;4879422,12647366;29;14
Annona mucosa;3597308,73754125;16;10
Thyrsodium bolivianum;2755672,3651438;7;5
Lacistema hasslerianum;718804,482793467;4;1
Ximenia americana;6819842,5006367;16;7
Ruprechtia laxiflora;3642302,69425659;10;6
Annona herzogii;3201219,68135577;6;4
Anaxagorea brachycarpa;7423705,66185205;7;5
Swartzia vaupesiana;4952677,80353506;14;9
Quiina longifolia;2106599,06994278;3;2
Bellucia strigosa;1901046,52043886;7;4
Endlicheria aurea;1560124,88145625;11;8
Xylopia pulcherrima;2507071,5033871;17;13
Casearia megacarpa;1156014,53041875;5;3
Abarema commutata;4806362,16319436;5;2
Ocotea delicata;7142591,84490357;15;12
