species;population;N.ind;N.plots
Myrcia minutiflora;7655078,1399585;7;6
Myrcia multiflora;213178581,366838;263;37
Myrcia obumbrans;5986792,72209445;6;5
Myrcia paivae;32850176,8813238;39;26
Myrcia platyclada;37755595,1509742;34;5
Myrcia pyrifolia;279904,609771834;1;1
Myrcia regnelliana;3148970,83861126;4;1
Myrcia rufipila;4157284,85989925;6;6
Myrcia sellowiana;26023123,3245705;65;4
Myrcia servata;7928704,24020593;18;11
Myrcia silvatica;5324602,32624219;3;3
Myrcia speciosa;397311,796651121;1;1
Myrcia splendens;14923415,3155076;26;17
Myrcia subsericea;827049,836953946;2;2
Myrcia sylvatica;5494633,84628264;10;5
Myrcia tomentosa;18332100,6211592;16;3
Myrcianthes prodigiosa;94979,2070873899;1;1
Myrciaria amazonica;492395,634750651;2;2
Myrciaria dubia;154737469,231834;284;15
Myrciaria floribunda;269641033,427662;268;104
Myrciaria tenella;30587362,6175175;21;11
Myrciaria vismeifolia;306488,764106696;1;1
Myriocarpa stipitata;753677,425919114;1;1
Myrocarpus frondosus;126399953,883507;74;12
Myroxylon balsamum;75330365,6304926;130;57
Myrsine guianensis;2496109,01247146;7;1
Myrsine laetevirens;777014,4818745;1;1
Myrsine umbellata;15055819,3021604;16;4
Naucleopsis caloneura;347973974,109548;570;129
Naucleopsis concinna;74088567,0912118;60;33
Naucleopsis glabra;122504086,816818;146;56
Naucleopsis guianensis;6960257,5474162;26;17
Naucleopsis herrerensis;11879172,8526882;33;21
Naucleopsis humilis;423185,578726173;2;1
Naucleopsis imitans;24365317,2281704;44;28
Naucleopsis krukovii;137045592,067793;268;87
Naucleopsis macrophylla;21144769,8314654;31;20
Naucleopsis oblongifolia;36785614,258974;70;32
Naucleopsis pseudonaga;23864380,1394652;47;20
Naucleopsis ternstroemiiflora;58762472,5572279;82;28
Naucleopsis ulei;134019389,993269;195;99
Nealchornea yapurensis;340100902,848286;311;82
Nectandra acuminata;10175182,8486458;7;5
Nectandra acutifolia;21183521,8799596;36;4
Nectandra amazonum;176885855,983979;175;26
Nectandra canescens;8613057,54967781;28;4
Nectandra cissiflora;97029319,880873;204;37
Nectandra coeloclada;8275057,84883644;28;8
Nectandra crassiloba;8965441,33612294;33;17
Nectandra cuneatocordata;11970496,9390761;27;15
Nectandra cuspidata;233279169,287351;246;77
Nectandra fragrans;3243835,09181094;1;1
Nectandra fulva;2725054,03383252;2;2
Nectandra gardneri;6393917,05353451;10;2
Nectandra globosa;20998268,2386185;33;11
Nectandra gracilis;3745989,32421145;9;6
Nectandra hihua;127755701,826995;199;12
Nectandra lanceolata;9814996,32672375;7;4
Nectandra latissima;1361135,81938677;3;1
Nectandra laurel;1438168,42443249;2;1
Nectandra lineata;12870562,667813;23;7
Nectandra lineatifolia;9447943,62283976;14;5
Nectandra longifolia;41601363,7498532;84;29
Nectandra maguireana;784450,741704759;2;1
Nectandra matthewsii;362562,893103861;1;1
Nectandra maynensis;755298,356294515;2;2
Nectandra membranacea;8001927,58315219;20;15
Nectandra oppositifolia;1612644,46289662;7;5
Nectandra parviflora;872393,020187951;3;3
Nectandra paucinervia;10173465,1513103;41;14
Nectandra pearcei;7569265,71237894;19;10
Nectandra pulverulenta;96185850,2431634;122;48
Nectandra purpurea;19416664,9230805;29;11
Nectandra reflexa;2080462,30472649;1;1
Nectandra reticulata;30162093,168961;37;19
Nectandra rubra;19263080,3529761;16;5
Nectandra sanguinea;1278902,46664678;1;1
Nectandra surinamensis;1239375,86005599;1;1
Nectandra turbacensis;15158127,5355226;39;17
Nectandra umbrosa;7832424,28144445;7;2
Nectandra viburnoides;11343007,9539534;28;15
Nectandra yarinensis;1602706,30533251;3;3
Neea altissima;31892181,3151508;57;8
Neea amplifolia;34661152,9932997;40;5
Neea anisophylla;24614407,9250607;27;5
Neea boliviana;18747823,1490763;14;2
Neea bracteosa;3018243,8422686;2;1
Neea chlorantha;31261111,6588498;59;21
Neea constricta;12716295,0381837;19;2
Neea davidsei;4281066,77431621;3;3
Neea divaricata;211432225,70671;204;65
Neea floribunda;262580191,190837;291;75
Neea glaziovii;370144,561965194;1;1
Neea glomeruliflora;2366089,1257507;4;3
Neea hermaphrodita;40010776,304571;33;8
Neea hirsuta;1921102,83751814;2;2
Neea laxa;9089014,37823018;10;9
Neea longipedunculata;383678,513243324;1;1
Neea macrophylla;72354181,2842364;122;60
Neea madeirana;75836331,0630457;91;32
Neea mapirensis;2909736,7045228;3;1
Neea obovata;17428778,4243294;13;6
Neea oppositifolia;107940680,492836;84;36
Neea ovalifolia;29574496,118965;53;28
Neea parviflora;20190046,2294378;38;16
Neea psychotrioides;6834803,5989137;15;9
Neea ramiflora;1201960,42374975;1;1
Neea robusta;9108981,13869777;8;7
Neea speciosa;606990,351342219;1;1
Neea spruceana;94337840,8097096;135;52
Neea stellulata;2112636,73411172;4;4
Neea verticillata;23877657,9319572;38;19
Neea virens;792357,328518425;1;1
Neocalyptrocalyx leprieurii;1740087,74886863;7;4
Neocalyptrocalyx maroniensis;5167560,24161252;25;14
Neocouma ternstroemiacea;35016384,8623168;33;10
Neoptychocarpus apodanthus;595729,804808758;2;2
Neoptychocarpus killipii;826596,781336673;2;2
Neoraputia paraensis;209516161,500073;107;6
Neosprucea grandiflora;3126345,84080268;8;6
Neosprucea rimachii;1156839,13433838;1;1
Niemeyera acuminata;1492586,79063697;3;2
Ochroma pyramidale;18643312,2104986;27;10
Ochthocosmus barrae;35811097,2232812;30;4
Ochthocosmus multiflorus;150430399,508479;659;8
Ocotea abbreviata;2691100,95403925;3;2
Ocotea aciphylla;559370095,373199;638;158
Ocotea acutangula;37879092,6914457;57;8
Ocotea adenotrachelium;1354158,80137187;1;1
Ocotea aenea;3669822,68669128;7;4
Ocotea amazonica;76883916,5774069;118;54
Ocotea amplissima;727838,577741661;1;1
Ocotea argyrophylla;110511836,564752;167;78
Ocotea aurantiodora;6052902,93135652;100;4
Ocotea baturitensis;2836943,76051452;2;1
Ocotea bofo;83776868,7467484;115;44
Ocotea boissieriana;1989367,09620782;1;1
Ocotea brachybotrya;3681959,95556735;4;2
Ocotea bracteosa;1592025,11946658;4;3
Ocotea brenesii;8872640,42915506;6;4
Ocotea camphoromoea;40332325,0404486;75;22
Ocotea canaliculata;170052079,288467;250;81
Ocotea ceanothifolia;11747124,7720927;37;29
Ocotea cernua;407582246,540086;522;175
Ocotea chrysophylla;431151,174295241;1;1
Ocotea cinerea;321032430,76949;370;89
Ocotea complicata;1202908,77985371;1;1
Ocotea corymbosa;70238996,405755;46;2
Ocotea cujumary;136629341,670219;187;83
Ocotea cuneifolia;3094063,19454252;8;5
Ocotea cymbarum;88552391,6249767;95;31
Ocotea delicata;18888702,4467295;15;12
Ocotea dielsiana;625148,646615566;1;1
Ocotea diffusa;490251,764646333;1;1
Ocotea diospyrifolia;1725548,17883539;1;1
Ocotea discrepens;444256,738891067;1;1
Ocotea douradensis;33635873,3183104;35;20
Ocotea esmeraldana;1208444,08144662;1;1
Ocotea fasciculata;38312486,4769566;56;22
Ocotea fendleri;9141834,30922473;9;4
Ocotea floribunda;68533839,4922813;179;76
Ocotea fragrantissima;4071579,73710386;3;1
Ocotea gardneri;14348529,3644602;3;1
Ocotea glomerata;93870085,1523313;178;53
Ocotea gracilis;11954649,378057;17;9
Ocotea grandifolia;3801017,57635167;3;1
Ocotea guianensis;265419867,456724;403;49
Ocotea hirtostyla;1195962,51052064;4;3
Ocotea hoehnei;1217443,00600318;4;1
Ocotea immersa;14153949,9572123;10;6
Ocotea indirectinervia;3694229,65123545;27;13
Ocotea insularis;426985,04316891;1;1
Ocotea javitensis;146274593,522525;176;72
Ocotea lenitae;725125,786207722;2;1
Ocotea leucoxylon;280472727,618527;367;49
Ocotea ligulata;1232709,59297381;3;2
Ocotea longifolia;218433232,015219;200;83
Ocotea marmellensis;20978757,6871311;19;7
Ocotea matogrossensis;53158762,8179748;92;26
Ocotea meziana;1542865,3276628;2;1
Ocotea minor;2812710,71747766;9;9
Ocotea minutiflora;2034943,15328694;4;1
Ocotea myriantha;70736846,6835147;86;40
Ocotea neblinae;59206897,0727162;37;17
Ocotea neesiana;297173,36007547;1;1
Ocotea nigra;3537967,96706019;16;10
Ocotea nigrescens;110569393,219903;88;44
Ocotea nilssonii;2058007,81007659;1;1
Ocotea nitida;4363687,340117;8;8
Ocotea obliqua;3324595,00364905;9;8
Ocotea oblonga;84992368,1560991;162;60
Ocotea obovata;10769052,3444616;21;8
Ocotea olivacea;10481008,3007786;22;11
Ocotea oppositifolia;1049329,59776209;1;1
Ocotea ovalifolia;362562,893103861;1;1
Ocotea panurensis;430282,079340767;1;1
Ocotea pauciflora;28916627,7496178;29;10
Ocotea percurrens;113319608,875724;281;87
Ocotea petalanthera;53727278,2581313;104;49
Ocotea porosa;114503446,598894;75;2
Ocotea puberula;36347216,055022;80;32
Ocotea quixos;10945809,5860922;20;13
Ocotea rhodophylla;24470567,3649615;35;24
Ocotea riparia;426985,04316891;1;1
Ocotea rubrinervis;25990116,8451948;37;24
Ocotea sandwithii;1880483,96471142;5;4
Ocotea scabrella;445308,072081849;1;1
Ocotea scalariformis;1137476,67440783;4;4
Ocotea schomburgkiana;154340990,397081;471;35
Ocotea silvae;2935013,3467275;2;1
Ocotea splendens;199405145,46204;141;55
Ocotea subterminalis;20034005,0849129;61;30
Ocotea sulcata;1278902,46664678;1;1
Ocotea tabacifolia;24651541,5164991;14;12
Ocotea tessmannii;18741389,9516489;43;26
Ocotea tomentella;32463368,1362544;57;30
Ocotea ucayalensis;5113319,33878404;11;9
Ocotea whitei;1912775,88691979;2;2
Oenocarpus bacaba;1177934124,92352;2107;308
Oenocarpus balickii;4351165,48537911;5;4
Oenocarpus bataua;3697320935,04072;4857;350
Oenocarpus distichus;104752017,448335;136;48
Oenocarpus mapora;296043240,829464;374;83
Oenocarpus minor;59431183,7021137;20;4
Olmedia aspera;717424,592059599;3;2
Omphalea diandra;18933640,2826283;35;13
Onychopetalum amazonicum;128671943,796384;226;80
Onychopetalum periquino;10888567,2469132;6;5
Ophiocaryon heterophyllum;53381987,9084393;74;26
Ophiocaryon klugii;6605472,58924808;6;3
Ophiocaryon manausense;16386601,7108721;28;13
Opuntia brasiliensis;11147702,2244756;12;2
Ormosia amazonica;16075833,677019;16;14
Ormosia arborea;3173276,18217819;6;3
Ormosia bolivarensis;2418958,22839543;23;7
Ormosia bopiensis;21392421,5222216;28;17
Ormosia coarctata;14810994,5499231;23;8
Ormosia coccinea;40696758,7213637;35;25
Ormosia costulata;37435756,249268;99;38
Ormosia coutinhoi;79111346,7825043;260;35
Ormosia discolor;40927069,1013641;39;16
Ormosia elata;1819105,47821931;7;6
Ormosia excelsa;104933872,516664;199;15
Ormosia fastigiata;20028919,7628942;17;8
Ormosia flava;31593530,4368859;30;27
Ormosia grandiflora;6405498,35827006;10;10
Ormosia grossa;21014051,0606228;13;12
Ormosia henryi;1209364,37866254;4;3
Ormosia holerythra;11708808,0532308;15;10
Ormosia lignivalvis;1130139,51845507;4;4
Ormosia macrocalyx;53566926,7676576;42;19
Ormosia macrophylla;2746130,54282784;2;1
Ormosia melanocarpa;1770828,47147676;11;6
Ormosia nobilis;21460899,4899865;28;19
Ormosia panamensis;935470,545057792;2;1
Ormosia paraensis;214004188,422374;216;98
Ormosia smithii;1239375,86005599;1;1
Ormosia stipularis;1739195,0246365;4;3
Osteophloeum platyspermum;621817173,81826;785;280
Otoba glycycarpa;288564907,84198;613;61
Otoba parvifolia;673570469,092198;1773;105
Ouratea acuminata;2377529,47002078;1;1
Ouratea amplifolia;10963200,0508012;17;9
Ouratea angulata;2870487,6528566;2;2
Ouratea aromatica;637983,170643964;3;2
Ouratea candollei;7832669,52642495;15;3
Ouratea castaneifolia;30403836,4313291;29;15
Ouratea chiribiquetensis;7622058,87873523;5;3
Ouratea decagyna;2597608,26782464;18;12
Ouratea discophora;197295337,60993;356;61
Ouratea ferruginea;1626887,7122598;1;1
Ouratea guianensis;5511297,92369883;13;8
Ouratea hexasperma;31489017,1274755;14;3
Ouratea inundata;3587529,50000957;3;2
Ouratea iquitosensis;567615,436001044;1;1
Ouratea kananariensis;835391,285342478;2;1
Ouratea leprieurii;10317973,1814985;13;2
Ouratea macrobotrys;957143,590461795;1;1
Ouratea melinonii;5642619,10653544;40;18
Ouratea paraensis;4130328,84660274;3;2
Ouratea pendula;7839504,60265901;8;6
Ouratea polyantha;6572317,00600167;5;4
Ouratea polygyna;11172237,7834967;13;5
Ouratea racemiformis;3701281,59432352;4;4
Ouratea scottii;7633407,44613751;14;4
Ouratea spectabilis;345417,24903293;1;1
Ouratea spruceana;68801315,4435529;164;3
Ouratea williamsii;333226,301150685;1;1
Oxandra acuminata;210417570,263392;284;36
Oxandra asbeckii;244775733,368183;840;81
Oxandra dielsiana;1646232,56958923;4;1
Oxandra espintana;186480029,435341;261;23
Oxandra euneura;35602676,8802434;65;16
Oxandra krukoffii;40268147,6619459;31;13
Oxandra leucodermis;38629923,0940498;25;2
Oxandra macrophylla;2703309,24410272;1;1
Oxandra major;6116821,12190947;5;3
Oxandra mediocris;147251632,192173;131;37
Oxandra polyantha;977772342,484894;827;29
Oxandra riedeliana;151001050,52154;177;29
Oxandra sphaerocarpa;74380689,9813434;80;11
Oxandra xylopioides;172355615,912723;214;71
Pachira amazonica;5682855,76199874;10;1
Pachira aquatica;92577869,2761088;214;46
Pachira brevipes;1033950323,69706;1392;25
Pachira coriacea;2746009,8760271;2;2
Pachira cowanii;370144,561965194;1;1
Pachira dolichocalyx;6597009,19387622;43;11
Pachira duckei;4813618,40380994;7;7
Pachira faroensis;1057635,53822184;2;1
Pachira flaviflora;63367946,0682327;358;31
Pachira fuscolepidota;4537631,6195306;3;1
Pachira glabra;12135761,2737186;35;9
Pachira humilis;1125810,86172575;1;1
Pachira insignis;203724116,239855;270;71
Pachira macrocalyx;14167561,1838549;31;20
Pachira minor;4013318,95591691;4;2
Pachira nervosa;20846782,8626729;41;23
Pachira nitida;150447562,516463;98;10
Pachira obovata;1416845,42313374;1;1
Pachira orinocensis;14284009,8585007;10;5
Pachira paraensis;20027764,1324983;15;9
Pachira punga-schunkei;30974640,7454926;83;21
Pachira quinata;12661238,5841285;6;5
Pachira trinitensis;2468987,89290737;3;3
Pagamea acrensis;16487072,3840989;7;2
Pagamea coriacea;69369396,1719605;75;16
Pagamea duckei;7659684,18693796;21;4
Pagamea guianensis;91238279,8806925;240;17
Pagamea macrophylla;46160425,5815047;64;14
Pagamea plicata;57405035,839648;64;8
Pagamea thyrsiflora;2680107,5702766;2;1
Palicourea amapaensis;1725548,17883539;1;1
Palicourea crocea;2779033,68307053;2;2
Palicourea grandiflora;1509121,9211343;1;1
Palicourea grandifolia;1302680,34926655;2;2
Palicourea guianensis;39418677,3019655;117;28
Palicourea lasiantha;4832661,36116389;7;4
Palicourea mansoana;1193244,52286723;1;1
Palicourea nigricans;1803867,61887129;1;1
Paloue guianensis;5516797,75392053;18;1
Paloue induta;8581727,3239179;23;4
Paloue riparia;2460749,03535602;6;2
Panopsis rubescens;151710078,857245;268;28
Panopsis sessilifolia;88241240,6308956;65;11
Parachimarrhis breviloba;6642028,83187157;10;1
Paradrypetes subintegrifolia;5769082,84095309;10;5
Parahancornia amara;76999512,0761044;133;4
Parahancornia fasciculata;56229318,2845715;129;85
Parahancornia negroensis;41296703,9790523;32;3
Parahancornia oblonga;14779580,725661;16;6
Parahancornia peruviana;41674258,6743014;54;27
Parahancornia surrogata;97647622,9097362;69;8
Paramachaerium ormosioides;342967161,379898;353;48
Parapiptadenia rigida;758385,227884058;1;1
Parathesis amazonica;349713,162510523;1;1
Parathesis palaciosii;480958,678484956;2;1
Parinari campestris;67487217,3569136;163;49
Parinari excelsa;220274557,359405;207;106
Parinari klugii;52469859,775098;96;34
Parinari montana;35791730,5150953;39;32
Parinari occidentalis;22653635,4446166;28;17
Parinari parilis;43453476,7440936;55;33
Parinari parvifolia;11217128,6516327;23;18
Parinari rodolphii;32130620,7912362;44;32
Parinari sprucei;23160778,9063093;16;6
Parkia balslevii;8144211,23136139;28;17
Parkia bicolor;5556349,76422321;8;2
Parkia cachimboensis;1483548,26077441;1;1
Parkia decussata;18679076,9296658;49;35
Parkia discolor;11573565,2121989;15;8
Parkia gigantocarpa;29680402,2584195;30;23
Parkia igneiflora;256287753,306629;198;51
Parkia multijuga;266157316,659315;322;150
Parkia nitida;117437772,110264;306;159
Parkia panurensis;93593317,707886;124;54
Parkia paraensis;3389055,5626382;4;2
Parkia pendula;139048438,973476;166;124
Parkia reticulata;2020598,26038196;5;4
Parkia ulei;39130561,9500832;75;55
Parkia velutina;47159378,9314437;104;66
Patinoa paraensis;69618364,7335925;219;15
Pausandra fordii;11534530,8264201;99;6
Pausandra hirsuta;2204058,54590772;2;2
Pausandra macropetala;52183458,4197751;132;42
Pausandra martinii;23144367,5156962;50;13
Pausandra trianae;194217255,604352;413;52
Paypayrola grandiflora;170671093,517781;254;133
Paypayrola guianensis;30808236,4325603;89;17
Paypayrola hulkiana;172075,501779423;1;1
Paypayrola longifolia;37564161,355608;89;24
Peltogyne campestris;5772746,01710118;11;6
Peltogyne catingae;369825527,428736;157;43
Peltogyne confertiflora;3374417,79823803;6;2
Peltogyne excelsa;111807964,683423;135;36
Peltogyne floribunda;98671733,8337712;127;12
Peltogyne gracilipes;306635121,018947;117;3
Peltogyne heterophylla;148058932,306919;57;4
Peltogyne lecointei;299675,335449617;1;1
Peltogyne paniculata;353204041,529625;310;112
Peltogyne paradoxa;3542831,38660709;1;1
Peltogyne subsessilis;12298345,8186246;12;2
Peltogyne venosa;51301381,8873848;178;60
Pentaclethra macroloba;1248131185,43851;2819;77
Pentagonia amazonica;7844796,27552326;28;11
Pentagonia macrophylla;7973554,03681832;21;11
Pentagonia parvifolia;86751969,9036165;121;11
Pentagonia spathicalyx;24001917,2193224;74;18
Pentagonia wurdackii;2285088,17091547;2;2
Pentaplaris davidsmithii;121727416,900992;145;12
Pentaplaris huaoranica;7285208,83382504;31;12
Pentascyphus thyrsiflorus;159346,551392206;1;1
Peperomia hispidula;2685309,7610403;2;2
Peperomia obliqua;3599682,60634668;4;1
Pera barbinervis;11673191,535733;16;3
Pera benensis;14977641,9377637;21;15
Pera bicolor;168800960,129741;383;72
Pera citriodora;2336484,27766732;3;3
Pera coccinea;23789610,9286273;43;10
Pera decipiens;2414305,62659502;2;2
Pera distichophylla;10378058,9726112;8;4
Pera glabrata;51765138,954196;65;32
Pera obovata;2512037,92804408;4;1
Pera tomentosa;20518660,4179184;23;8
Perebea angustifolia;41696834,449083;62;35
Perebea guianensis;254370925,759204;362;116
Perebea longepedunculata;69571912,668963;61;20
Perebea mennegae;290609,139250034;1;1
Perebea mollis;284624202,616544;217;102
Perebea rubra;13198315,9464622;24;21
Perebea tessmannii;48721983,9183295;64;38
Perebea xanthochyma;184927797,377903;324;91
Peridiscus lucidus;26872529,9449136;42;16
Persea areolatocostae;19770363,0552757;7;5
Persea caerulea;1321173,2928972;1;1
Persea fastigiata;12946799,9919388;7;1
Persea haenkeana;411558,142397308;1;1
Persea peruviana;13201499,91041;19;10
Persea pseudofasciculata;808336,373772487;2;2
Phragmotheca ecuadorensis;4647013,14120075;21;7
Phragmotheca mammosa;15205383,3766939;19;9
Phyllanthus attenuatus;10688459,9068507;11;4
Phyllanthus juglandifolius;4969457,80770939;6;6
Phyllostylon rhamnoides;138508895,292109;159;3
Physocalymma scaberrimum;218307280,844871;321;35
Phytelephas macrocarpa;3510807,39389888;2;2
